J,"Oelberger, Carrie R.",The Dark Side of Deeply Meaningful Work: Work-Relationship Turmoil and the Moderating Role of Occupational Value Homophily,JOURNAL OF MANAGEMENT STUDIES,2019,"How are close personal relationships experienced by people in deeply meaningful work? Drawing upon in-depth interview data with 82 international aid workers, I offer three distinct contributions. First, I find that people who experience their work as deeply meaningful have high work devotion. I identify boundary inhibition as a mechanism to explain why they participate more willingly in overwork and erratic work, despite giving rise to time- and trust-based conflict in their relationships. Second, I find that people with high work devotion often also experience emotional distance in their personal relationships when their close others don't value their work - a context I call occupational value heterophily. This disconnection-based conflict compounds the time- and trust-based conflict and engenders an emotionally agonizing situation, which I call work-relationship turmoil. Third, when close others do value their partner's work - a context I call occupational value homophily - it fosters an emotional connection and offers an avenue for work-relationship enrichment. These findings draw upon deeply meaningful work to detail the multi-faceted work-relationship experience among those with high work devotion.",0,0022-2380,WOS:000466396100004,common
J,"De Keyzer, Freya; Dens, Nathalie; De Pelsmacker, Patrick",The Impact of Relational Characteristics on Consumer Responses to Word of Mouth on Social Networking Sites,INTERNATIONAL JOURNAL OF ELECTRONIC COMMERCE,2019,"Previous research has consistently found an effect of the valence (positive vs. negative) of electronic word of mouth in general and of word of mouth on a social networking site (sWOM) specifically on consumer responses. The current study investigates how interpersonal and person-to-site relational characteristics (homophily, tie strength, and source credibility) moderate this effect on consumer responses to sWOM (behavioral and positive word-of-mouth intention). The results show that interpersonal homophily and source credibility both significantly reinforce the effect of sWOM valence on behavioral intention and positive word-of-mouth intention. Only considering person-to-site relational characteristics as antecedents, (person-to-site) homophily and source credibility reinforce the effect of sWOM valence on behavioral intention and on positive word-of-mouth intention. However, including both the interpersonal and the person-to-site relational characteristics as antecedents results in all person-to-site relational characteristics becoming nonsignificant as moderators. This study advances the sWOM literature by concurrently examining how both interpersonal and person-to site relational characteristics moderate the effect of message valence on sWOM responses. The findings imply that marketers should try to stimulate sWOM from credible sources that are homophilous to the target audience, as these relationships reinforce the positive impact of sWOM valence on behavioral intentions.",0,1086-4415,WOS:000462349500004,common
J,"Ahlf, Henning; Horak, Sven; Klein, Andreas; Yoon, Sung-Won","Demographic homophily, communication and trust in intra-organizational business relationships",JOURNAL OF BUSINESS & INDUSTRIAL MARKETING,2019,"Purpose The purpose of this study is to understand how employees of an organization build and maintain successful business relationships by analyzing major antecedents of relationship quality and relationship commitment. Design/methodology/approach In this study, the authors develop a conceptual framework and formulate hypotheses regarding the relationships between demographic homophily, interpersonal communication, trust and dependent variables of perceived relationship quality and relationship commitment. This paper tests hypotheses presented in this study with the help of a structural equation model, based on a data sample from South Korea. Findings Unlike common thinking, demographic homophily does not directly increase the perceived relationship quality. The authors find a significant direct effect of interpersonal communication on relationship commitment but no effect of commitment on perceived relationship quality. Both seem to play independent roles but are positively influenced through the emergence of trust.Research limitations/implications - By applying demographic homophily and interpersonal communication as antecedents and trust as mediator and main driver, the authors research effects on perceived intra-organizational relationship commitment and perceived relationship quality. In detail, the authors confirm the hypothesized centrality of trust in intra-organizational relationships between demographic homophily, interpersonal communication and dependent variables of perceived relationship quality and relationship commitment. Nevertheless, the authors surprisingly find neither significant evidence that demographic homophily increases the perceived quality of a relationship, nor does it lead to higher communication intensity directly, even in an environment (i.e. Korea), where it would be expected.Practical implications - Based on the findings of this study, there are several practical implications. Understanding the interpersonal relationship characteristics in an intra-organizational setting enables managers to optimize organizational efficiency and effectiveness. Intra-organizational relationships between employees' are highly dependent on mutual trust as an indicator for relationship quality and relationship commitment. Organizations can also benefit from the understanding of the mechanisms of demographic homophily and interpersonal communication for the establishment of interpersonal trust as well.Originality/value - Research about the effect of demographic homophily and interpersonal communication and the central role of trust in an intraorganizational approach to business relationships on perceived relationship quality and relationship commitment is scarce. The mutual testing of the effects and interaction of established constructs like demographic homophily, interpersonal communication and trust on perceived relationship quality and commitment constitutes the main contribution of this study to the literature on management and business relationships. The insights of this study about interpersonal bonding help companies to establish long-term business relationships.",0,0885-8624,WOS:000460932300016,common
J,"Cobena, Mar; Gallego, Angeles; Casanueva, Cristobal",Diversity in airline alliance portfolio configuration,JOURNAL OF AIR TRANSPORT MANAGEMENT,2019,"Alliances in the airline industry operate as a basic strategy to stimulate competition and both the number and the types of alliances have increased over time. Each airline maintains alliances simultaneously with a variable number of partners. The set of airline's alliance partners constitutes its alliance portfolio. A central theme of these portfolios is the way in which partner selection improve performance. Is the alliance portfolio configuration based on either similar or different partners? We examine how the differences can arise from differences between the partners themselves, from resource complementarity, and from the partners structural positions in the network. The relations between these types of differences and whether they affect firm performance are studied. Codeshare alliances established between airline companies at a global level are analyzed to establish their effects on performance. In particular, the study comprises 135 alliance portfolios all of which from major airlines. The results suggest that structural homogeneity and complementarity improve performance and that alliance portfolio diversity favors network resource complementarity.",0,0969-6997,WOS:000458940300003,common
J,"Koiranen, Ilkka; Koivula, Aki; Keipi, Teo; Saarinen, Arttu","Shared contexts, shared background, shared values - Homophily in Finnish parliament members' social networks on Twitter",TELEMATICS AND INFORMATICS,2019,"While Twitter has become an essential part of daily politics across Western countries, little research has focused on origins of politicians' social circles on social media. This paper contributes to how structural, ideological and contextual factors affect tie formation between parliamentarians' Twitter networks. The study focuses on Finland, where over 80 percent of parliamentarians are using the platform. For empirical analysis, we first extracted parliamentarians' followee network connections from their Twitter accounts (36 294 nodes and 113 108 edges) and combined it with data from a national voting advice application, which includes information regarding parliamentarians' societal position and opinions regarding social, cultural and economic issues. According to the explanatory analysis, we found that connections between parliamentarians and the share of mutual followees are clearly based on matching values, similar background and shared contextual factors. Additionally, we found that shared context had strong confounding effects on the function of value homophily in relations and shared networks between Finnish parliamentarians.",0,0736-5853,WOS:000456490700008,common
J,"Snijders, Tom A. B.; Lomi, Alessandro",Beyond homophily: Incorporating actor variables in statistical network models,NETWORK SCIENCE,2019,"We consider the specification of effects of numerical actor attributes, having an interval level of measurement, in statistical models for directed social networks. A fundamental mechanism is homophily or assortativity, where actors have a higher likelihood to be tied with others having similar values of the variable under study. But there are other mechanisms that may also play a role in how the attribute values of two actors influence the likelihood of a tie between them. We discuss three additional mechanisms: aspiration, the tendency to send more ties to others having high values; attachment conformity, sending more ties to others whose values are close to the ""social norm""; and sociability, where those having higher values will tend to send more ties generally. These mechanisms may operate jointly, and then their effects will be confounded. We present a specification representing these effects simultaneously by a four-parameter quadratic function of the values of sender and receiver. Flexibility can be increased by a five-parameter extension. We argue that for numerical actor attributes having important effects on directed networks, these specifications may provide an improvement. An illustration is given of dependence of advice ties on academic grades, analyzed by the Stochastic Actor-oriented Model.",0,2050-1242,WOS:000465959300001,common
J,"Cheng, Chun-Yun; Tang, Ming-Je",Partner-selection effects on venture capital investment performance with uncertainties,JOURNAL OF BUSINESS RESEARCH,2019,"This paper intends to complement the existing literature on the performance of venture capital (VC) investments by presenting a multiple principal-agent framework for examining partner selection strategies aimed at mitigating uncertainties and their effects on investment performance and boundary conditions. Using a dataset of VC investments from 1980 and 2008 in the U.S., we found evidence that the existence of industrial and geographic uncertainties negatively affects the performance of independent VC (IVC) investments. The empirical results show that the strategy of partner selection has no effect on WC performance. However, from the homophily and resource perspectives, if various VC-specific uncertainties are considered as contextual factors, one would expect CVC firms to be selected as partners by IVC firms as a way to increase the probability of success.",0,0148-2963,WOS:000453624400021,common
J,"Stolper, Oscar; Walter, Andreas",Birds of a Feather: The Impact of Homophily on the Propensity to Follow Financial Advice,REVIEW OF FINANCIAL STUDIES,2019,"Homophilyindividuals' affinity for others like themis a powerful principle that governs whose opinions people attend to. Using nearly 2,400 advisory meetings, we find that homophily has a significant positive impact on the likelihood of following financial advice. The increased likelihood of following stems from homophily on gender and age for male clients and from sameness on marital and parental status for female advisees. Moreover, the homophily effect is mitigated by reduced information asymmetry between client and advisor and a long-term relationship with the bank. Our results suggest that client-advisor matching increases individuals' propensity to follow financial advice.",0,0893-9454,WOS:000469819200004,common
J,"Fellows, Ian E.",Respondent-driven sampling and the homophily configuration graph,STATISTICS IN MEDICINE,2019,"Respondent-Driven Sampling (RDS) is a popular method for surveying hard-to-reach populations, especially in the public health domain. Adjusting for the complex sampling mechanism of the RDS procedure is challenging. We propose a new model for the RDS mechanism motivated by a graph model, which we call the Homophily Configuration Graph. Under this model, we develop a new estimator for population proportions that is robust to seed bias, differential activity, differential recruitment and short recruitment chains. We also connect it to existing RDS theory by showing that, if the sample fraction is small, our estimator limits to the popular Salganik-Heckathorn estimator. We perform simulation studies on both empirically observed networks and networks with known statistical properties, suggesting that this new estimator has less bias than currently recommended estimators.",0,0277-6715,WOS:000452534000016,common
J,"Navarrete Navarrete, Maria Teresa","SHE CALLS HERSERF POET: SPANISH POETRY, WOMEN AND NEW TECHNOLOGIES",SIGNA-REVISTA DE LA ASOCIACION ESPANOLA DE SEMIOTICA,2019,"This article analyzes the changes that the digital paradigm has introduced in the literary process, especially in the grouping of Spanish women poets. The connections that the virtual space has favored among women poets and the implications that digital tools have aroused in the publication of their literary works will be the fundamental questions that this analysis shows. The article uses methods and concepts such as homophily and small world network from social network analysis.",0,1133-3634,WOS:000473296700068,common
J,"De Salve, Andrea; Guidi, Barbara; Ricci, Laura; Mori, Paolo",Discovering Homophily in Online Social Networks,MOBILE NETWORKS & APPLICATIONS,2018,"During the last ten years, Online Social Networks (OSNs) have increased their popularity by becoming part of the real life of users. Despite their tremendous widespread, OSNs have introduced several privacy issues as a consequence of the nature of the information involved in these services. Indeed, the huge amount of private information produced by users of current OSNs expose the users to a number of risks. The analysis of the users' similarity in OSNs is attracting the attention of researchers because of its implications on privacy and social marketing. In particular, the homophily between users could be used to reveal important characteristics that users would like to keep hidden, hence violating the privacy of OSNs' users. Homophily has been well studied in existing sociology literature, however, it is not easily extensible in OSNs due to the lack of real datasets. In this paper, we propose an analysis of similarity of social profiles in terms of movie preferences. Results reveal the presence of homophily between users and its dependence from the tie strength. Moreover, we show that it is possible to profile a user (in our case by considering the age attribute) by exploiting movie preferences.",0,1383-469X,WOS:000452319900027,common
J,"Ghahramani, Ladan; Khalilzadeh, Jalayer; Birendra, K. C.",Tour guides' communication ecosystems: an inferential social network analysis approach,INFORMATION TECHNOLOGY & TOURISM,2018,"Successful performance by tour guides depends highly on their networking activities and interpersonal skills. Membership in related associations can provide opportunities for establishing and expanding a supportive network in the tour guiding profession. This study explores communication ecosystems used among the members of the largest professional tour guides organization, the World Federation of Tourist Guide Associations (WFTGA). Using the data collected from the 17th WFTGA convention in Tehran, Iran, we investigated five types of tour guides' communications ecosystems (i.e. in-person, online-call, text-message, e-mail, and social networks) and compared them to tour guides' networks of colleagues (i.e., the network that shows how people know one another and how they are linked). Moreover, we included the complementary no-contact network to enhance the internal validity of the study. Using exponential random graph modeling, all seven networks have been modeled using demographic characteristics such as age, gender, education, marital status, and tenure along with the history of participation in previous WFTGA conventions and WFTGA membership status. The analyses of virtual/digital (i.e., online-call, text-message, e-mail, and online social networks) and natural/traditional (i.e., in-person) communication ecosystems showed interesting similarities and differences among the seven networks, providing valuable insights for practitioners as well as academicians. Findings revealed the formation of networks based on homophily as well as heterophily effects is a function of types of communication ecosystem.",0,1098-3058,WOS:000453574300007,common
J,"Berry, Donna L.; Blonquist, Traci M.; Pozzar, Rachel; Nayak, Manan M.",Understanding health decision making: An exploration of homophily,SOCIAL SCIENCE & MEDICINE,2018,"The phenomenon of homophily first was described in Lazarsfeld and Merton's classic 1954 friendship analysis as a tendency for friendships to form between those who are alike in some respect. Although theories of decision making address a host of factors that affect the process, the influence of individuals with homophilic ties remains unaccounted for and unexplained. The purpose of this paper is to review theories relevant to decision making and describe what is known about the relationship between homophily and health care decision making. Further, we provide new evidence suggesting the influence of homophily on decision making in results from a randomized, multi-center clinical trial of American men with localized prostate cancer. A diverse sample of 293 men with a new diagnosis of localized prostate cancer reported relevant personal factors influencing the care management decision before randomization to a decision aid or usual care, between 2013 and 2015. Among these personal factors were the level of influence or importance ascribed to various individuals at the time of the treatment decision. One month later, participants reported how prepared they were for decision making. 123 men (42%) reported friends and/or coworkers as information sources, of which 65 (53%) indicated that friends and/or coworkers influenced the care decision. Men who reported friends/coworkers as information sources had significantly higher one-month preparation scores. Our review of decision making theories and practical applicability suggests the influence of homophilic relationships manifests in health care decision making. Faced with a list of options to manage health conditions, decision makers turn to known individuals in their environments, particularly those individuals with whom the decision maker can identify. Clinicians may solicit information from patients about influential others and explain how that support fits into the health decision at hand without dishonoring the importance of the homophilic relationship.",0,0277-9536,WOS:000447568200015,common
J,"Klug, Christina",Same-Sex Employees and Supervisors: The Effect of Homophily and Group Composition on Wage Differences,ZEITSCHRIFT FUR SOZIOLOGIE,2018,"This article analyzes wage differences according to whether or not employees and their supervisors are of the same sex. The mechanism of homophily predicts that having supervisors of the same sex has a positive effect on wages. Additionally, we introduce four conflicting theories that consider group composition as a moderating factor. The hypotheses are tested with data from the Bavarian Graduate Panel via fixed-effect panel regressions. Results show that relative group sizes must be considered in order to see wage differences. These wage benefits emerge in minority and majority groups for male academics, but women earn less in majority groups when their supervisor is of the same sex.",0,0340-1804,WOS:000455165800002,common
J,"Paolillo, Rocco; Lorenz, Jan",HOW DIFFERENT HOMOPHILY PREFERENCES MITIGATE AND SPUR ETHNIC AND VALUE SEGREGATION: SCHELLING'S MODEL EXTENDED,ADVANCES IN COMPLEX SYSTEMS,2018,"In Schelling's segregation model, agents of two ethnic groups reside in a regular grid and aim to live in a neighborhood that matches the minimum desired fraction of members of the same ethnicity. The model shows that observed segregation can emerge from people interacting under spatial constraints following homophily preferences. Even mild preferences can generate high degrees of segregation at the macro level. In modern, ethnically diverse societies, people might not define similarity based on ethnicity. Instead, shared tolerance towards ethnic diversity might play a more significant role, impacting segregation and integration in societies. With this consideration, we extend Schelling's model by dividing the population of agents into value-oriented and ethnicity-oriented agents. Using parameter sweeping, we explore the consequences that the mutual adaptation of these two types of agents has on ethnic segregation, value segregation, and population density in the neighborhood. We examine for equally sized ethnic groups and for majority-minority conditions. The introduction of value-oriented agents reduces total ethnic segregation compared to Schelling's original model, but the new value segregation appears to be more pronounced than ethnic segregation. Due to spillover effects, stronger ethnic homophily preferences lead not only to greater ethnic segregation, but also to more value segregation. Stronger value-orientation of the tolerant agents similarly leads to increased ethnic segregation of the ethnicity-oriented agents. Also, value-oriented agents tend to live in neighborhoods with more agents than ethnicity-oriented agents. In majority-minority settings, such effects appear to be more drastic for the minority than the majority ethnicity.",0,0219-5259,WOS:000455589800010,common
J,"Martinez, Brandon C.",The Integration of Racial and Ethnic Minorities into White Congregations,SOCIOLOGICAL INQUIRY,2018,"Drawing from the homophily principle and organizational ecology theory, I follow previous literature and predict racial minorities will have lower levels of belonging and commitment when attending predominantly white congregations. Going beyond this literature, I incorporate contemporary racial stratification literature and propose integration into white congregations would vary by racial group as a result of the differing symbolic group positioning of minorities in America's racial hierarchy. Results from multilevel models using a national dataset generally support my hypotheses. The findings from this study reveal distinctions between minority racial groups within predominantly white congregations. Thus, the homophily principle and organizational ecology are not sufficient when studying race within congregations, as it is not enough to rely solely on the numeric representation of racial groups in congregations without taking into account the social positioning of these groups. These results, their implications, and potential directions for future studies are further discussed.",0,0038-0245,WOS:000438665800004,common
J,"Damaraju, Naga Lakshmi; Makhija, Anil K.",The role of social proximity in professional CEO appointments: Evidence from caste/religion-based hiring of CEOs in India,STRATEGIC MANAGEMENT JOURNAL,2018,"Research Summary: The role of homophily in CEO appointments at the largest corporations is an important subject in corporate governance. This subject is particularly important in a country like India where a multitude of religions, castes, and communities form its social fabric. We test for the role of homophily in professional CEO appointments in India by empirically examining the preference for same caste/religion CEOs by the largest firms. Using a unique dataset, assembled by detailed identification of castes/religions from family names and counterfactuals obtained through the Coarsened Exact Matching technique, we find that caste/religion plays a crucial role in CEO selection as a source of information (positive discrimination). The evidence is not consistent with its use to pursue taste-based preferences (negative discrimination).Managerial Summary: We test for the role of homophily in the appointments of CEOs in India by empirically examining the preference for same caste/religion CEOs by the largest firms. We find that caste/religion plays an important role in CEO selection, i.e., as a form of information or ""positive discrimination."" The evidence is not consistent with its use to pursue taste-based preferences or ""negative discrimination.""",0,0143-2095,WOS:000436117100011,common
J,"Kulakowski, K.; Stojkow, M.; Zuchowska-Skiba, D.; Gawronski, P.",Separate or perish - the coevolving voter model,INTERNATIONAL JOURNAL OF MODERN PHYSICS C,2018,"Recent generalization of the coevolving voter model [J. Toruniewska, K. Kulakowski, K. Suchecki and J. Holyst, Phys. Rev. E 96, 042306 (2017).] is further generalized here, including spin-dependent probability of rewiring. Mean field results indicate that either the system splits into two separate networks with different spins, or one spin orientation goes extinct. In both cases, the density of active links is equal to zero. The results are discussed in terms of homophily in social contacts.",0,0129-1831,WOS:000443596900005,common
J,"Xu, Ran",Alternative estimation methods for identifying contagion effects in dynamic social networks: A latent-space adjusted approach,SOCIAL NETWORKS,2018,"Contagion effects, also known as peer effects or social influence process, have become more and more central to social science, especially with the availability of longitudinal social network data. However, contagion effects are usually difficult to identify, as they are often entangled with other factors, such as homophily in the selection process, the individual's preference for the same social settings, etc. Methods currently available either do not solve these problems or require strong assumptions. Following Shalizi and Thomas (2011), I frame this difficulty as an omitted variable bias problem, and I propose several alternative estimation methods that have potentials to correctly identify contagion effects when there is an unobserved trait that co-determines the influence and the selection. The Monte-Carlo simulation results suggest that a latent-space adjusted estimator is especially promising. It outperforms other estimators that are traditionally used to deal with the unobserved variables, including a structural equation based estimator and an instrumental variable estimator. (C) 2018 Elsevier B.V. All rights reserved.",0,0378-8733,WOS:000432768600010,common
J,"Shjarback, John A.; Young, Jacob T. N.","The ""Tough on Crime"" Competition: a Network Approach to Understanding the Social Mechanisms Leading to Federal Crime Control Legislation in the United States from 1973-2014",AMERICAN JOURNAL OF CRIMINAL JUSTICE,2018,"The increase in punitive sentiment in America over the last four decades is frequently attributed to changes in criminal justice policies and programs. While scholars have studied the impact of legislation and policy on justice system outcomes, less attention has focused on the role of political actors in legislative bodies who are largely responsible for enacting criminal justice legislation. The current study addresses this gap by examining the social organization of federal crime control policy in the U.S. Congress over a forty-two year period (1973-2014). Drawing from research on social network mechanisms, we examine whether crime control legislation was more politically attractive relative to other legislative topics, and whether Democrats and Republicans pursue these policies by working together or competing against each other. Our results provide novel insight into the mechanisms that contributed to the punitive movement at the federal level.",0,1066-2316,WOS:000435381900006,common
J,"Martinez, Brandon C.; Tamburello, Jeffrey A.",The Role of Whites in Lay Leadership Within Latino Churches,JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,2018,"Latinos are the largest ethnoracial minority group in America, and Latino congregations play an important role in the lives of their members and communities. Yet, little research exists on these congregations. The current study provides an examination of the lay leadership structures and power dynamics within Latino congregations. Drawing from organizational ecology theory and the homophily principle as well as contemporary racial stratification literature, we propose competing hypotheses regarding the roles whites play within the lay leadership and power structures of Latino congregations. Utilizing a national multilevel data set, we find the persistence of white privilege existing within Latino congregations, as whites are more likely to hold lay leadership positions within these congregations than Latinos, despite their numeric minority status. Moreover, our results reveal that individual access to the decision-making process in these congregations increases for both whites and multiracial individuals as the proportion of Latinos increases in their congregation. We further discuss the implications of these findings.",0,0021-8294,WOS:000436542500004,common
S,"Dokuka, Sofia; Krekhovets, Ekaterina; Priymak, Margarita","Health, Grades and Friendship: How Socially Constructed Characteristics Influence the Social Network Structure","ANALYSIS OF IMAGES, SOCIAL NETWORKS AND TEXTS, AIST 2017",2018,"Homophily - tendency for people to form social connections with similar others - is one of the key topics in social network analysis. It indicates to what extent people tend to be similar to their friends and in what dimensions. For the long time homophily was just an index of the social similarity, but for the recent years the interest for the homophily formation, dynamics and multidimensionality increased. In this paper we investigate the homophily in such social constructed behavior as food consumption and academic achievements. The study of body mass index in social network context reveals the presence of homophily, which means that persons with similar constitution are more likely to be interconnected with each other. Interestingly, that healthy food consumption has no impact on social network formation, but there is homophily based on fast food consumption. Thus, 'bad habits' are stronger forces for the social ties formation. This results show that social constructed behavior is an important component on the process of social network formation.",0,0302-9743,WOS:000441461800035,common
J,"Onder, Ali Sina; Portmann, Marco; Stadelmann, David",No place like home: Opinion formation with homophily and implications for policy decisions,JOURNAL OF MATHEMATICAL SOCIOLOGY,2018,"We set up an opinion diffusion model with a local opinion leader, and using simulations we show the possibility of driving a significant wedge between the opinions of two groups that exhibit homophily although individuals are highly conformist. There exists an opinion gap between the group to which the opinion leader belongs and the other group. This opinion gap increases according to the relative size of the residence community. We show empirical traits related to our simulation: Employing Swiss national referenda data from 2008 to 2012, we show that members of parliament match referenda outcomes in their residence communities closer than they do in neighboring communities and that this wedge interacts significantly with the relative size of the residence community.",0,0022-250X,WOS:000423778300001,common
S,Thi Kim Thoa Ho; Quang Vu Bui; Marc Bui,Homophily Independent Cascade Diffusion Model Based on Textual Information,"COMPUTATIONAL COLLECTIVE INTELLIGENCE, ICCCI 2018, PT I",2018,"In this research, we proposed homophily independent cascade model based on textual information, namely Textual-Homo-IC. This model based on standard independent cascade model; however, we exploited the aspect of infected probability estimation relied on homophily. Particularly, homophily is measured based on textual content by utilizing topic modeling. The process of propagation takes place on agent's network where each agent represents a node. In addition to expressing the Textual-Homo-IC model on the static network, we also revealed it on dynamic agent's network where there is not only transformation of the structure but also the node's properties during the spreading process. We conducted experiments on two collected data sets from NIPS and a social network platform-Twitter and have attained satisfactory results.",0,0302-9743,WOS:000458811500013,common
J,"Xu, Yilan; Fan, Linlin",Diverse friendship networks and heterogeneous peer effects on adolescent misbehaviors,EDUCATION ECONOMICS,2018,"This study estimates peer effects in diverse friendship networks by friend types. Evidence from friendship networks for 57,351 U.S. high school adolescents demonstrates that adolescents are more likely to make friends with someone of the same immigrant status or ethnicity ('similar friends') than those with different backgrounds ('dissimilar friends') and they interact more with their similar friends. Both types of friends influence adolescents' misbehaviors of smoking and drinking; yet similar friends have greater influences. Various potential mechanisms are contested, and the results suggest that higher interactions with similar friends can explain the heterogeneous peer effects.",0,0964-5292,WOS:000427552400002,common
J,"Largeron, C.; Mougel, P. N.; Benyahia, O.; Zaiane, O. R.",DANCer: dynamic attributed networks with community structure generation,KNOWLEDGE AND INFORMATION SYSTEMS,2017,"Most networks, such as those generated from social media, tend to evolve gradually with frequent changes in the activity and the interactions of their participants. Furthermore, the communities inside the network can grow, shrink, merge, or split, and the entities can move from one community to another. The aim of community detection methods is precisely to detect the evolution of these communities. However, evaluating these algorithms requires tests on real or artificial networks with verifiable ground truth. Dynamic networks generators have been recently proposed for this task, but most of them consider only the structure of the network, disregarding the characteristics of the nodes. In this paper, we propose a new generator for dynamic attributed networks with community structure that follow the properties of real-world networks. The evolution of the network is performed using two kinds of operations: Micro-operations are applied on the edges and vertices, while macro-operations on the communities. Moreover, the properties of real-world networks such as preferential attachment or homophily are preserved during the evolution of the network, as confirmed by our experiments.",0,0219-1377,WOS:000407617800004,common
J,"Dorso, Claudio O.; Medus, Andres; Balenzuela, Pablo",Vaccination and public trust: A model for the dissemination of vaccination behaviour with external intervention,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,2017,"Vaccination is widely recognized as the most effective way of immunization against many infectious diseases. However, unfounded claims about supposed side effects of some vaccines have contributed to spread concern and fear among people, thus inducing vaccination refusal. MMR (Measles, Mumps and Rubella) vaccine coverage has undergone an important decrease in a large part of Europe and US as a consequence of erroneously alleged side effects, leading to recent measles outbreaks. There is evidence that clusterization of unvaccinated individuals may lead to epidemics way larger that the ones that might appear in the case that unvaccinated agents are distributed at random in the population. In this work we explore the emergence of those clusters as a consequence of the social interaction driven mainly by homophily, where vaccination behaviour is part of a process of cultural dissemination in the spirit of Axelrod's model. The ingredients of this calculation encompass: (i) interacting agents which are to decide if they vaccinate or not their children, (ii) their interaction with a small subset of stubborn agents who believe that the MMR vaccine is not safe and (iii) government sponsored propaganda trying to convince people of the benefits of vaccination. We find that these clusters, which emerge as a dynamical outcome of the model, are the responsible of the increasing probability of the occurrence of measles outbreaks, even in scenarios where the WHO (World Health Organization) recommendation of 95% vaccine coverage is fulfilled. However, we also illustrate that the mitigating effect of a public health campaign, could effectively reduce the impact and size of outbreaks. (C) 2017 Elsevier B.V. All rights reserved.",0,0378-4371,WOS:000405885500039,common
J,"Karpinski, Zbigniew",Advances in the attraction model for inter-group relations,MATHEMATICAL SOCIAL SCIENCES,2017,"The present paper discusses a model of attraction towards similar others as a theoretical account of the problem of homophily in social relations. The focus of the paper is on investigating the properties of the model. More specifically, upon presentation of the logic behind the model, the discussion goes on to investigate the effects of social structural conditions (i.e., margins of an association matrix) on the model parameters especially those referring to the strength of the homophily bias. This investigation leads to a reformulation of the problem of salience of a characteristic for association, defined, after Blau (1977) and Skvoretz (1983), in terms of the difference between the actual frequency of intra-group ties and the frequency expected under randomness. The attraction model is then compared with the log-linear model of quasi-independence. The objective of this comparisons is a precise specification of the attraction model's explanatory scope. The paper ends with an illustrative application of the model to GSS data on confiding relations along ethnicity and religious affiliation. (C) 2017 Elsevier B.V. All rights reserved.",0,0165-4896,WOS:000411170600012,common
S,"Araujo, Eric Fernandes de Mello; Klein, Michel; van Halteren, Aart",Social Connection Dynamics in a Health Promotion Network,COMPLEX NETWORKS & THEIR APPLICATIONS V,2017,"The influence of social connections on human behaviour has been demonstrated in many occasions. This paper presents the analysis of the dynamic properties of longitudinal (335 days) community data (n=3,375 participants) from an online health promotion program. The community data is unique as it describes how the network has evolved since its inception and because the information exchanged through the network was predominantly about the achievements of participants in the program and therefore influencing behavior through social comparison. The analyses show that the largest component of the community network has characteristics of a small world network. The analyses also show that connections are formed according to a strong attachment preference according to the gender, and a weaker homophily for Body Mass Index. The presented analysis can serve as basis for creating novel interventions that influence physical activity behavior through social connections.",0,1860-949X,WOS:000413483400061,common
J,"Kmetty, Zoltan; Koltai, Julia; Tardos, Robert",Core Ties Homophily and Sociocultural Divides in Hungary from 1987 to 2015,INTERNATIONAL JOURNAL OF SOCIOLOGY,2017,"In this article, we focus on the changes of network structures in Hungary, making use of a series of surveys covering a period of nearly 30 years from 1987 to 2015. Using the name-generator network technique, our main focus is on patterns of homophily and social distance with regard to some sociodemographic and resource-type variables. Two methods have been applied: a standard methodology based on crosstab analysis and a more complex approach based on a special case-control procedure. Contrary to some expectations, our results indicate a tendency of robust homophily and its consolidation over the examined period. Associations by age and education present quite stable patterns with a high, even somewhat growing, level of homophily. The analyses covering several decades suggest that stability and change are both present with lasting, and in certain respects increasing, intergroup distances with regard to the core tie traits of social life in Hungary.",0,0020-7659,WOS:000419275200005,common
J,"Chesney, Thomas; Chuah, Swee-Hoon; Hoffmann, Robert; Hui, Wendy; Larner, Jeremy",How user personality and social value orientation influence avatar-mediated friendship,INFORMATION TECHNOLOGY & PEOPLE,2016,"Purpose - The purpose of this paper is to study the influence of user personality and vlaues on the number of connections users make, the number of requests for connections that users give out, and the number of connections invitations users receive.Design/methodology/approach - This is a field study of 179 participants interacting in a novel virtual world. The world's server logs are used to capture sociometrics about the users and their interaction.Findings - Findings suggest that personality and values influence the number of friends users make and the number of friendship requests users give out, but not the number of friendship invitations users receive. Only one personality trait - conscientiousness - exhibits homophily.Originality/value - Perosnality and social value orientation have rarely been studied together in information systems (IS) research, despite research showing the two have an impact on IS relevant constructs. The use of server logs for data capture is novel. Avatar friendship is an under-researched concept in IS.",0,0959-3845,WOS:000390712900002,common
