PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Borooah, VK; Dineen, DA; Lynch, N",,,,"Borooah, Vani K.; Dineen, Donal A.; Lynch, Nicola",,,Language and Occupational Status: Linguistic Elitism in the Irish Labour Market,ECONOMIC AND SOCIAL REVIEW,,,,,,,,,,,,"This paper, using data from the 2006 Irish Census, provides evidence of the structural advantage of Irish speaking, relative to non-speaking workers in Ireland's labour market with advantage and disadvantage being defined in terms of occupational outcomes. To the best of our knowledge there has been no systematic investigation of any advantage enjoyed by Irish speakers in Ireland and allegations of the comfortable middle class ambience of the Gaelscoileanna have remained at the level of anecdote. Since linguistic elitism is a feature of many societies and since Irish enjoys the constitutional status of the national and first official language of Ireland, such an investigation was, arguably, overdue. This is then compared to the structural advantage of Irish speaking workers in Northern Ireland and of Welsh speaking workers in Wales. Our conclusion is that after controlling for as many relevant factors as the data permitted, a considerable part of the difference between Irish speakers and non-speakers in Ireland, in their proportionate presence in the upper reaches of occupational class, was due to structural advantage. The major contribution of this paper is to lift the debate about the economic position of Irish speakers in Ireland above the level of hearsay: duirt bean liom go nduirt bean lei.",,,,,,,,,,,,,,,,,0012-9984,,,,,WIN,2009,40,4,,,,,435,459,,,,,,,,,WOS:000285754100004,,,,,
B,"Fornahl, D",,,,"Fornahl, D",,,Changes in Regional Firm Founding Activities,CHANGES IN REGIONAL FIRM FOUNDING ACTIVITIES: A THEORETICAL EXPLANATION AND EMPIRICAL EVIDENCE,Routledge Studies in Global Competition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-203-94678-7,,,,2007,33,,,,,,1,271,,,,,,,,,WOS:000278895200008,,,,,
B,"Rooney, D; Schneider, U",,"Rooney, D; Hearn, G; Ninan, A",,"Rooney, David; Schneider, Ursula",,,"The material, mental, historical and social character of knowledge",HANDBOOK ON THE KNOWLEDGE ECONOMY,Elgar Original Reference,,,,,,,,,,,,,,,"rooney, david/B-5450-2008",,,,,,,,,,,,,,,978-1-84376-795-4,,,,2005,,,,,,,19,36,,,,,,,,,WOS:000301374700003,,,,,
B,"Hinttu, S; Forsman, M; Kock, S",,"Dana, LP",,"Hinttu, Susanna; Forsman, Maria; Kock, Soren",,,A network perspective of international entrepreneurship,HANDBOOK OF RESEARCH ON INTERNATIONAL ENTREPRENEURSHIP,Elgar Original Reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-84376-069-6,,,,2004,,,,,,,715,731,,,,,,,,,WOS:000301248200041,,,,,
J,"Meyer, DR",,,,"Meyer, DR",,,"Formation of advanced technology districts: New England textile machinery and firearms, 1790-1820",ECONOMIC GEOGRAPHY,,,,,Annual Meeting of the Association-of-American-Geographers,"MAR-APR -, 1998","BOSTON, MA",Assoc Amer Geographers,,,,"Alternative explanations for the formation of industrial districts stress, on the one hand, that the industrial growth process produces characteristics of the district (labor skills, interindustrial linkages) and, on the other hand, that characteristics of the regions influence the types of industries that emerge. The formation of the cotton textile machinery and firearms industrial districts in New England between 1790 and 1820 demonstrates the importance of initial conditions, including general education and skills levels, a growing economy, prosperous people, and social networks that communicate information and support cooperative ventures. The bridges across social networks of personnel and firms provide the means to acquire new technology. Internal social cohesion within a network supports exchanges, but even more critical to long-term growth of an industrial district are the bridges across social networks that have minimal redundancy. Those types of contacts maximize the diversity of information and open new possibilities for contacts. The cotton textile machinery and firearms industries in New England emerged in a prosperous agricultural economy with a deep set of skills in metalworking. Those preexisting metalworking skills supported growth and technological change in the new industries. At the same time, the new industries added to the richness of metalworking skills and the social networks that tied personnel and firms.",,,,,,,,,,,,,,,,,0013-0095,,,,,,1998,,,,,SI,,31,45,,,,,,,,,WOS:000072664500003,,,,,
J,"Perri, A; Scalera, VG; Mudambi, R",,,,"Perri, Alessandra; Scalera, Vittoria G.; Mudambi, Ram",,,What are the most promising conduits for foreign knowledge inflows? innovation networks in the Chinese pharmaceutical industry,INDUSTRIAL AND CORPORATE CHANGE,,,,,,,,,,,,"We study innovation networks in emerging markets, where foreign actors have been identified as key sources of knowledge spillovers as well as progenitors of industry clusters. Focusing on connectivity as a channel for international knowledge sourcing, we widen our lens beyond multinational enterprises (MNEs) to include critical innovative actors such as research institutions (i.e. universities and research centers). We examine the geographic dispersion of co-inventor networks generated by US patents associated with the Chinese pharmaceutical industry. Previous research has highlighted the role of organizationally driven MNE networks as enablers of foreign knowledge inflows to less developed countries. However, our results emphasize the critical role of individually motivated networks arising from advanced economy research institutions in connecting China to global knowledge networks.",,,,"Mudambi, Ram/N-1145-2019","Mudambi, Ram/0000-0002-5396-5602",,,,,,,,,,,,0960-6491,1464-3650,,,,APR,2017,26,2,,,,,333,355,,10.1093/icc/dtx004,,,,,,,WOS:000397948400008,,,,,
J,"Ingold, K",,,,"Ingold, Karin",,,How to create and preserve social capital in climate adaptation policies: A network approach,ECOLOGICAL ECONOMICS,,,,,,,,,,,,"The processes and impacts of climate change require adaptation through what can be described as horizontal and vertical structures of actors' integration. In climate adaptation and natural resource management literature, this structural component is often related to social capital, which is defined in various ways but usually refers to a public good that is built and fostered within a network of social relations. While hypotheses about social capital in networks are well studied in network literature, here, I argue that they should be reflected and tested in the particular context of climate change adaptation policy. I ask: how do communities affected by climate change and the broad range of actors involved in the design of climate adaptation policies build social relationships? And, how do they manage to maintain those relations over time? To answer these questions, climate adaptation policies in six Swiss mountain regions are investigated via social network analysis. Hypotheses about the creation and preservation of weak versus strong ties under the particular setting of Swiss federalism and climate-affected local communities are tested. Results confirm that the creation of weak ties, such as one-way information transfer, can lead to the establishment of mutual collaboration relations over time. Such mutual and reciprocal relations can then more easily be activated by local communities to produce both short-term responses and long-term solutions to climate change impacts. (C) 2016 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0921-8009,1873-6106,,,,JAN,2017,131,,,,,,414,424,,10.1016/j.ecolecon.2016.08.033,,,,,,,WOS:000388248600038,,,,,
J,"Baert, S; Rotsaert, O; Verhaest, D; Omey, E",,,,"Baert, Stijn; Rotsaert, Olivier; Verhaest, Dieter; Omey, Eddy",,,Student Employment and Later Labour Market Success: No Evidence for Higher Employment Chances,KYKLOS,,,,,,,,,,,,"We investigate the impact of student work experience on later hiring chances. To completely rule out potential endogeneity, we present a field experiment in which various forms of student work experience are randomly disclosed by more than 1000 fictitious graduates applying for jobs in Belgium. Theoretical mechanisms are investigated by estimating heterogeneous treatment effects by the relevance and timing of revealed student work experience. We find that neither form of student work experience enhances initial recruitment decisions. For a number of candidate subgroups (by education level and occupation type), even an adverse effect is found.",,,,"Verhaest, Dieter/W-8288-2018","Verhaest, Dieter/0000-0002-4787-6427",,,,,,,,,,,,0023-5962,1467-6435,,,,AUG,2016,69,3,,,,,401,425,,,,,,,,,WOS:000385304700001,,,,,
B,"Gerber, L; Hui, J",,"Meric, J; Maque, I; Brabet, J",,"Gerber, Liz; Hui, Julie",,,Crowdfunding: How and Why People Participate,"INTERNATIONAL PERSPECTIVES ON CROWDFUNDING: POSITIVE, NORMATIVE AND CRITICAL THEORY",,,,,,,,,,,,"Purpose - We are interested in how and why people use or take part to crowdfunding projects. Methodology/approach - Over the past four years, we have interviewed over 120 crowdfunding requesters and supporters of over 15 project types from dance to technology to publishing. Findings - The key contributions of this research are: An understanding of the work involved, an understanding of motivations for participation, and an understanding of how the design of platforms influences engagement. Originality/value - We adopt a computer-supported cooperative work approach from sociology, computer science, and design to provide a new perspective to researchers who seek to understand user behavior, motivations, and the mechanisms in place to support engagement with crowdfunding technology.",,,,"Gerber, Elizabeth/B-7594-2009",,,,,,,,,,,,,,,978-1-78560-314-3; 978-1-78560-315-0,,,,2016,,,,,,,37,64,,,10.1108/9781785603143,,,,,,WOS:000402718000006,,,,,
J,"McAdam, M; McAdam, R; Dunn, A; McCall, C",,,,"McAdam, Maura; McAdam, Rodney; Dunn, Adele; McCall, Clare",,,Regional Horizontal Networks within the SME Agri-Food Sector: An Innovation and Social Network Perspective,REGIONAL STUDIES,,,,,,,,,,,,"MCADAM M., MCADAM R., DUNN A. and MCCALL C. Regional horizontal networks within the SME agri-food sector: an innovation and social network perspective, Regional Studies. This paper aims to explore how regional horizontal networks within the small and medium-sized enterprise (SME) agri-food sector develop innovative capability and outcomes through the adoption of a combined innovation and social network perspective. To facilitate this, the Slow Food Network was deemed appropriate. A multiple case analysis was then used in order to explore 11 regional SME-based agri-food horizontal networks. The findings demonstrate that a complex life cycle development occurred within the regional SME networks. Such development required unique strategies of explorative and exploitative innovation-based knowledge exchange at different life cycle stages with resultant changes in network dynamics between the SMEs.",,,,,"McAdam, Rodney/0000-0001-5503-3385",,,,,,,,,,,,0034-3404,1360-0591,,,,,2016,50,8,,,,,1316,1329,,10.1080/00343404.2015.1007935,,,,,,,WOS:000377214000004,,,,,
J,"Masso, J; Vahter, P",,,,"Masso, Jaan; Vahter, Priit",,,EXPORTING AND PRODUCTIVITY: THE EFFECTS OF MULTI-PRODUCT AND MULTI-MARKET EXPORT ENTRY,SCOTTISH JOURNAL OF POLITICAL ECONOMY,,,,,,,,,,,,"Empirical studies on the micro-level effects of exporting on productivity pay usually little attention to the potentially heterogeneous effects of the different modes of export market entry. We show that multi-product export entry is associated with higher post-entry productivity compared to other firms. This can imply significant benefits from experimentation with different products. Our analysis is based on detailed export data from full population of firms in Estonia, disaggregated for each firm by export markets and individual products.",,,,,,,,,,,,,,,,,0036-9292,1467-9485,,,,SEP,2015,62,4,,,,,325,350,,10.1111/sjpe.12077,,,,,,,WOS:000359293500001,,,,,
J,"Hill, AJ",,,,"Hill, Andrew J.",,,The Girl Next Door: The Effect of Opposite Gender Friends on High School Achievement,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS,,,,,,,,,,,,"This paper finds that a student's share of opposite gender school friends negatively affects high school GPA. It uses the gender composition of schoolmates in an individual's neighborhood as an instrument for the gender composition of an individual's self-reported friendship network. The effect occurs across all subjects for students older than 16, but only in mathematics and science for younger students. Additional results indicate effects may operate inside the classroom through difficulties getting along with the teacher and paying attention, and outside the classroom through romantic relationships.",,,,,,,,,,,,,,,,,1945-7782,1945-7790,,,,JUL,2015,7,3,,,,,147,177,,10.1257/app.20140030,,,,,,,WOS:000356954300006,,,,,
J,"Tepe, M; Vanhuysse, P",,,,"Tepe, Markus; Vanhuysse, Pieter",,,A vote at the opera? The political economy of public theaters and orchestras in the German states,EUROPEAN JOURNAL OF POLITICAL ECONOMY,,,,,,,,,,,,"Policymakers generally have powerful incentives to attract votes by strategically manipulating public policies, for instance by increasing public spending during election periods or by implementing ideologically valued policies for their electoral base. At first sight, public theaters and orchestras appear an unlikely domain for such tactics. Highbrow culture is elitist and provides few jobs to artists as voters (patronage). However, we argue that policymakers indirectly target a larger highbrow culture-consuming voting public, as this public is more likely to go voting, to actively engage in politics, and to influence other voters' political behavior through political and sociological multiplier effects. We find evidence of such manipulation tactics in Germany, 1993-2010. Artist numbers increase during state-level, and even more during municipal-level, election years (electioneering). More tentatively, leftwing party power increases cultural subsidies and jobs in Eastern states. (C) 2014 Elsevier B.V. All rights reserved.",,,,"Tepe, Markus/A-1370-2017","Tepe, Markus/0000-0002-6679-0346",,,,,,,,,,,,0176-2680,1873-5703,,,,DEC,2014,36,,,,,,254,273,,10.1016/j.ejpoleco.2014.09.003,,,,,,,WOS:000345492800017,,,,,
J,"Lindner, I; Strulik, H",,,,"Lindner, Ines; Strulik, Holger",,,From tradition to modernity: Economic growth in a small world,JOURNAL OF DEVELOPMENT ECONOMICS,,,,,,,,,,,,"This paper introduces the Small World model into the theory of economic growth and investigates how increasing economic integration affects firm size and efficiency, norm enforcement, and aggregate economic performance. When economic integration is low and local connectivity is high, informal norms control entrepreneurial behavior and more integration mainly improves search for investment opportunities. At a higher level of economic integration neighborhood enforcement deteriorates and formal institutions are needed to keep entrepreneurs in check. A gradual take-off to perpetual growth is explained by a feedback effect from investment to the formation of long-distance links and the diffusion of knowledge. If formal institutions are weak, however, the economy does not take off but stagnates at an intermediate income level. Structurally, the equilibrium of stagnation differs from balanced growth by the presence of many small firms with low productivity. (C) 2014 Elsevier B.V. All rights reserved.",,,,,"Strulik, Holger/0000-0002-5615-2412; Lindner, Ines/0000-0003-4072-3820",,,,,,,,,,,,0304-3878,1872-6089,,,,JUL,2014,109,,,,,,17,29,,10.1016/j.jdeveco.2014.03.006,,,,,,,WOS:000337778900002,,,,,
J,"Caragliu, A; Nijkamp, P",,,,"Caragliu, Andrea; Nijkamp, Peter",,,Cognitive Capital and Islands of Innovation: The Lucas Growth Model from a Regional Perspective,REGIONAL STUDIES,,,,,,,,,,,,"Caragliu A. and Nijkamp P. Cognitive capital and islands of innovation: the Lucas growth model from a regional perspective, Regional Studies. Knowledge triggers regional growth. Evidence suggests that skilled labour force concentrates in islands of innovation, providing an advantage for innovative regions and a challenge for lagging ones. A growth model explaining the effect of human capital on regional wealth is presented. Estimates are based on the European Values Study (EVS) and Eurostat regional data. The externality driving growth in the model is cognitive capital. Empirical tests show that a higher endowment of cognitive capital generates increasing returns to knowledge, favouring the emergence of islands of innovation; also, regions with a high endowment of cognitive capital attract knowledge spillovers from neighbours.",,,,,"Caragliu, Andrea/0000-0003-0865-3404",,,,,,,,,,,,0034-3404,1360-0591,,,,Apr 3,2014,48,4,,,,,624,645,,10.1080/00343404.2012.672726,,,,,,,WOS:000334067500006,,,,,
J,"Lyle, DS; Smith, JZ",,,,"Lyle, David S.; Smith, John Z.",,,The Effect of High- Performing Mentors on Junior Officer Promotion in the US Army,JOURNAL OF LABOR ECONOMICS,,,,,,,,,,,,"Military assignment mechanisms provide a unique opportunity to estimate the impact of high-performing mentors on job advancement of their subordinates. Combining US Army administrative data with officer evaluation reports, we find that high-performing mentors positively affect early junior officer promotion and that early promotion probabilities rise as the duration of the high-quality mentorship increases. These effects are largest for high-ability proteegees. Junior officers who were exposed to multiple high-performing mentors did not experience an additional increase in promotion rates.",,,,,,,,,,,,,,,,,0734-306X,1537-5307,,,,Apr 1,2014,32,2,,,,,229,258,,10.1086/673372,,,,,,,WOS:000332615100002,,,,,
J,"Boenisch, P; Schneider, L",,,,"Boenisch, Peter; Schneider, Lutz",,,The social capital legacy of communism-results from the Berlin Wall experiment,EUROPEAN JOURNAL OF POLITICAL ECONOMY,,,,,,,,,,,,"In this paper we establish a direct link between the communist history, the resulting structure of social capital, and attitudes toward spatial mobility. We argue that the communist regime induced a specific social capital mix that discouraged geographic mobility even after its demise. Theoretically, we integrate two branches of the social capital literature into one more comprehensive framework distinguishing an open type and a closed type of social capital. Using the German Socio-Economic Panel (GSOEP) we take advantage of the natural experiment that separated Germany into two parts after the WWII to identify the causal effect of social capital on mobility. We estimate a three equation ordered probit model and provide strong empirical evidence for our theoretical propositions. (C) 2013 Elsevier B.V. All rights reserved.",,,,,"Schneider, Lutz/0000-0002-3686-0753",,,,,,,,,,,,0176-2680,1873-5703,,,,DEC,2013,32,,,,,,391,411,,10.1016/j.ejpoleco.2013.09.007,,,,,,,WOS:000328720200024,,,,,
J,"Bogenhold, D",,,,"Boegenhold, Dieter",,,Social Network Analysis and the Sociology of Economics: Filling a Blind Spot with the Idea of Social Embeddedness,AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,,,,,,,,,,,,"Today, social networks analysis has become a cross-disciplinary subject with applications in diverse fields of social and economic life. Different network designs provide different opportunities to communicate, to receive information, and to create different structures of cultural capital. Network analysis explores modes and contents of exchanges between different agents when symbols, emotions, or goods and services are exchanged. The message of the article is that social network analysis provides a tool to foster the understanding of social dynamics, which enhances recent debate on a micro-macro gap and on limitations of the cognitive and explanatory potential of economics.",,,,,,,,,,,,,,,,,0002-9246,1536-7150,,,,APR,2013,72,2,,,,,293,318,,10.1111/ajes.12005,,,,,,,WOS:000316814800003,,,,,
J,"Schulz, T; Baumgartner, D",,,,"Schulz, Tobias; Baumgartner, Daniel",,,Volunteer Organizations: Odds or Obstacle for Small Business Formation in Rural Areas? Evidence from Swiss Municipalities,REGIONAL STUDIES,,,,,,,,,,,,"Schulz T. and Baumgartner D. Volunteer organizations: odds or obstacle for small business formation in rural areas? Evidence from Swiss municipalities, Regional Studies. Rural development strategies often claim to stimulate new firm foundations, for example, by supporting locally active volunteer organizations for economic development. Based on survey data from 254 rural Swiss municipalities, this paper analyses the influence of different types of volunteer organizations on new firm foundations by applying a zero-inflated Poisson regression approach. The results suggest that, generally, a higher number of volunteer organizations positively influence the foundation of local firms. Too many bonding' associations for economic development, however, lead to decreasing foundations. Exclusive support of organizations for economic development is thus not effective for stimulating new firm foundations in rural areas.",,,,"Schulz, Tobias/E-8129-2014","Schulz, Tobias/0000-0003-1307-778X",,,,,,,,,,,,0034-3404,1360-0591,,,,Apr 1,2013,47,4,,,,,597,612,,10.1080/00343404.2011.587799,,,,,,,WOS:000319094900008,,,,,
B,"Marti, JMV; Cabrita, MD",,,,"Marti, J. M., V; Cabrita, M. D.",,,Entrepreneurial Excellence in the Knowledge Economy: Intellectual Capital Benchmarking Systems,ENTREPRENEURIAL EXCELLENCE IN THE KNOWLEDGE ECONOMY: INTELLECTUAL CAPITAL BENCHMARKING SYSTEMS,,,,,,,,,,,,,,,,,"Haddadi, H./0000-0002-8502-7258",,,,,,,,,,,,,,978-1-137-02407-7; 978-1-137-02406-0,,,,2012,,,,,,,1,312,,10.1057/9781137024077,,,,,,,WOS:000315927200012,,,,,
J,"Spencer, GM",,,,"Spencer, Gregory M.",,,Creative economies of scale: an agent-based model of creativity and agglomeration,JOURNAL OF ECONOMIC GEOGRAPHY,,,,,,,,,,,,"This article presents an agent-based model that simulates the social dynamics of the creative perspective within an evolutionary economic geography framework. Stylized facts are developed from the social psychology, network analysis and economic geography literature in order to construct specific agent behaviours with respect to four types of actions: social interaction, learning, creativity and migration. The model demonstrates how location affects the evolution of social networks from a neutral initial state and in turn how these trajectories establish varying contexts in which creative activity can flourish or founder. Ultimately, the model shows why individuals tend to be more creative in large and diverse locations. The article presents four additional scenarios which test notions of: local diversity versus specialization; nature versus nurture; the role of differing local education strategies; and competing talent attraction and retention strategies.",,,,"Spencer, Gregory/B-8179-2012",,,,,,,,,,,,,1468-2702,,,,,JAN,2012,12,1,,,,,247,271,,10.1093/jeg/lbr002,,,,,,,WOS:000298191700011,,,,,
J,"Haggerty, J; Haggerty, S",,,,"Haggerty, John; Haggerty, Sheryllynne",,,The life cycle of a metropolitan business network: Liverpool 1750-1810,EXPLORATIONS IN ECONOMIC HISTORY,,,,,,,,,,,,"Recently historians have complicated their understanding of networks. In particular, they have started to assess the role of networks in civic and formal arenas. This paper posits a quantitative methodology for a more nuanced and sophisticated analysis of mercantile networks within this environment. It uses visual analytics of Liverpool's business networks comprising political, trade, social and cultural institutions to assess their role in the changing social and economic climate during the period 1750-1810. This paper demonstrates the dynamic role of networks in the shaping of a metropolitan economy and the interplay between the two. In addition, it posits that, as is the case for regional clusters, there is a life cycle of networks. In this way, we are able to see how the networks sustained, nurtured and transformed social and economic activity during this period. (C) 2010 Elsevier Inc. All rights reserved.",,,,,,,,,,,,,,,,,0014-4983,,,,,APR,2011,48,2,,,,,189,206,,10.1016/j.eeh.2010.09.006,,,,,,,WOS:000291231700003,,,,,
J,"Lhuillery, S; Pfister, E",,,,"Lhuillery, Stephane; Pfister, Etienne",,,Do Firms Know the Scope of their R & D Network? An Empirical Investigation of the Determinants of Network Awareness on French Survey Data,INDUSTRY AND INNOVATION,,,,,,,,,,,,"Although research and development (RD) networks influence the innovation performance of their members, firms may not be fully aware of the scope of their network. In particular, due to cost reasons, they may not be fully informed of their oindirect tieso, that is, of the ties between their partners and other firms. To investigate this issue, the paper uses a survey inquiring about whether firms are aware of the ties that their main direct RD partners may (or may not) have between themselves. Our results show that responding firms are more informed about their partners' other collaboration projects when the partnership is more directly linked to intangible RD capital, when at least one partner is a public research organization or when the partnership is needed to access a new market. Network awareness is also higher when both RD partners are from the same type (e.g. public research organization, companies, technical centers). Firms with a high RD intensity or with a large size, as well as those affiliated to a group, are less likely to know their indirect ties. Finally, network awareness is lower in high-technology industries.",,,,,,,,,,,,,,,,,1366-2716,1469-8390,,,,,2011,18,1,,,SI,,105,130,PII 931226756,10.1080/13662716.2010.528936,,,,,,,WOS:000285349000006,,,,,
J,"Boenisch, P; Schneider, L",,,,"Boenisch, Peter; Schneider, Lutz",,,Informal social networks and spatial mobility: the enduring impact of communist history in Eastern Germany,POST-COMMUNIST ECONOMIES,,,,,,,,,,,,"Individuals' preferences in transition regions are still shaped by the former communist system. We test this 'communist legacy' hypothesis by examining the impact of acculturation in a communist regime on social network participation and, as a consequence, on preferences for spatial mobility. We focus on the paradigmatic case of Eastern Germany, where mobility intentions seem to be substantially weaker than in the Western part. Applying an IV ordered probit approach we first find that Eastern people acculturated in a communist system are more invested in locally bounded informal social capital than Western people. Second, we confirm that membership in such locally bounded social networks reduces the intention to move away. Third, after controlling for the social network effect the mobility gap between East and West is substantially reduced. Low spatial mobility of the Eastern population, we conclude, is to an important extent attributable to a social capital endowment characteristic of post-communist economies.",,,,,"Schneider, Lutz/0000-0002-3686-0753",,,,,,,,,,,,1463-1377,,,,,,2010,22,4,,,,,483,497,PII 929159865,10.1080/14631377.2010.518470,,,,,,,WOS:000283883300004,,,,,
S,"Pozner, JE; Stimmler, MK; Hirsch, PM",,"Lounsbury, M; Hirsch, PM",,"Pozner, Jo-Ellen; Stimmler, Mary Kate; Hirsch, Paul M.",,,TERMINAL ISOMORPHISM AND THE SELF-DESTRUCTIVE POTENTIAL OF SUCCESS: LESSONS FROM SUBPRIME MORTGAGE ORIGINATION AND SECURITIZATION,"MARKETS ON TRIAL: THE ECONOMIC SOCIOLOGY OF THE U.S. FINANCIAL CRISIS, PT A",Research in the Sociology of Organizations,,,,,,,,,,,"One of the lessons learned from the recent financial-sector crisis is that institutions may sometimes sow the seeds of their own destruction. We offer a two-tiered analysis of how the diffusion of innovative practices - in this case, issuing and securitizing subprime mortgages - can lead to an unantiopated breakdown of established institutions. At the institutional level, we demonstrate that the lack of effective external regulatory presence, the emergence of new norms through the introduction of a new institutional logic, and intense mimetic and competitive pressures may lead organizational actors to exploit a suboptimal innovation. At the organizational level, we argue that over-embeddedness of central actors within relatively closed networks and superstitious learning processes can exacerbate the biases to which decision makers are susceptible, leading to the institutionalization of a suboptimal organizational practice. These two parallel sets of processes led to severe consequences at the institutional level, which we label ""terminal isomorphism."" We end by discussing consequences for institutional theory, future research directions, and recommendations for policy makers.",,,,,"Pozner, Jo-Ellen/0000-0002-5063-0911",,,,,,,,,,,,0733-558X,,978-0-85724-205-1,,,,2010,30,,A,,,,183,216,,10.1108/S0733-558X(2010)000030A010,,,,,,,WOS:000300582900006,,,,,
J,"Pucetaite, R; Lamsa, AM; Novelskaite, A",,,,"Pucetaite, Raminta; Lamsa, Anna-Maija; Novelskaite, Aurelija",,,ORGANIZATIONS WHICH HAVE THE STRONGEST POTENTIAL FOR HIGH-LEVEL ORGANIZATIONAL TRUST IN A LOW-TRUST SOCIETAL CONTEXT,TRANSFORMATIONS IN BUSINESS & ECONOMICS,,,,,,,,,,,,"The paper is based on a prior study that investigates the interrelations among ethics management tools, ethical organizational practices and organizational trust in a post-socialist context (Pucetaite et al., 2010). The study identified fair and just human resource management practices, open communication and employees' participation as the strongest predictors of organizational trust. An ethics code and ethics auditing had a weaker effect on organizational trust and only in a small number of cases. This paper aims to further explore the findings, discussing socio-demographic characteristics of the respondents and their organizations that make implications to building organizational trust in a post-socialist context which is characterized by rather low societal trust (Pucetaite and Lamsa, 2010; Sztompka, 1999). The research findings indicate that the respondents' gender, position in the organization and education can be significant in perceptions of organizational trust. Age is important in perception of ethical organizational practices, in particular the ones related to communication and participation. Small organizations are more sensitive to fair and just HRM practices. Private and foreign-capital organizations are favourable contexts for developing organizational trust. These companies could be regarded as ""light-houses"" with the strongest potential to advance organizational trust if proper managerial efforts are made. Beside managerial implications the paper makes suggestions for further research.",,,,,,,,,,,,,,,,,1648-4460,,,,,,2010,9,2,,B,SI,,318,334,,,,,,,,,WOS:000281240300008,,,,,
J,"Scott, AJ",,,,"Scott, Allen J.",,,Creative cities: The role of culture,REVUE D ECONOMIE POLITIQUE,,,,,,,,,,,,"During the recent years, many prescriptions have been mediatized for successful urban regeneration and growth based cultural dimensions and activities. Large cities may well harbor unprecedented creative capabilities, but they are also places where striking social, cultural, and economic inequalities prevail, and there can be no truly final achievement of the creative city where these stubborn problems remain. This is not simply a question of income distribution, but also involves basic issues of citizenship and democracy, and the full incorporation of all social strata into the active life of the city, not just for its own sake but also as a means of giving free rein to the creative powers of the citizenry at large. Creativity is not something that can be simply imported into the city on the backs of peripatetic computer hackers and assorted bohemians but must be organically developed through the complex interweaving of relations of production, work, and social life in specific urban contexts. In this perspective, cultural activities appear as a lever for developing new activities and new consumption spaces.",,,,"Chang, Ting-Yuan/B-6371-2011; Scott, Allen J/A-8111-2008","Scott, Allen/0000-0002-8742-5970",,,,,,,,,,,,0373-2630,,,,,JAN-FEB,2010,120,1,,,,,181,204,,10.3917/redp.201.0181,,,,,,,WOS:000278280000009,,,,,
B,"Boons, F; Howard-Grenville, J",,"Boons, F; HowardGrenville, J",,"Boons, Frank; Howard-Grenville, Jennifer",,,Introducing the social embeddedness of industrial ecology,SOCIAL EMBEDDEDNESS OF INDUSTRIAL ECOLOGY,,,,,,,,,,,,,,,,"Boons, Frank A.A./N-1203-2013","Boons, Frank A.A./0000-0001-8743-7800",,,,,,,,,,,,,,978-1-84720-782-1,,,,2009,,,,,,,3,27,,,,,,,,,WOS:000286046600002,,,,,
B,"Schenkel, MT; Hechavarria, DM; Matthews, CH",,"Reynolds, PD; Curtin, RT",,"Schenkel, Mark T.; Hechavarria, Diana M.; Matthews, Charles H.",,,The Role of Human and Social Capital and Technology in Nascent Ventures,NEW FIRM CREATION IN THE UNITED STATES: INITIAL EXPLORATIONS WITH THE PSED II DATA SET,International Studies in Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-387-09523-3,,,,2009,23,,,,,,157,183,,10.1007/978-0-387-09523-3_9,10.1007/978-0-387-09523-3,,,,,,WOS:000270682400009,,,,,
J,"Wang, W; Moffatt, PG",,,,"Wang, Wen; Moffatt, Peter G.",,,Hukou and graduates' job search in china,ASIAN ECONOMIC JOURNAL,,,,,,,,,,,,"This paper presents evidence that graduates from rural areas, classified as non-urban Hukou, choose to invest in higher levels of job-search effort (as measured by number of different search methods used and the number of employers contacted) and also set a lower reservation wage, reflected in acceptance of a lower starting salary, than do comparable graduates of urban Hukou, in China. The former also appear to have higher probabilities of being employed, in terms of both their higher probabilities of receiving offers and, more importantly, their higher probabilities of acceptance. The evidence thus suggests that graduates with non-urban Hukou face more intense pressure to gain employment in the period leading up to graduation, than do their urban counterparts. More generally, the evidence suggests that effort invested in job search is rewarded in the graduate labor market in China.",,,,,,,,,,,,,,,,,1351-3958,1467-8381,,,,MAR,2008,22,1,,,,,1,23,,10.1111/j.1467-8381.2008.00266.x,,,,,,,WOS:000254844000001,,,,,
