PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Floress, K; Prokopy, LS; Allred, SB",,,,"Floress, Kristin; Prokopy, Linda Stalker; Allred, Shorna Broussard",,,"It's Who You Know: Social Capital, Social Networks, and Watershed Groups",SOCIETY & NATURAL RESOURCES,,,,,,,,,,,,"Social capital, usually conceptualized as trusting relationships among members of a group, is often discussed as playing an important role in watershed groups. This study is grounded in the social networks conceptualization of social capital and seeks to identify how access to social resources aids in achieving watershed group outcomes. Three comparative cases along a rural-urban continuum in the Midwest were studied using qualitative in-depth interviews (n = 38) and meeting observation. The major finding of this research is that purposive selection of watershed-group participants to provide the greatest access to human capital and social network ties aids watershed groups in achieving outcomes. Guidance provided by state agencies to newly formed watershed groups should include suggestions for what types of network ties might be most beneficial for different objectives and how such ties can be sought out.",,,,"Prokopy, Linda/D-4900-2013","Prokopy, Linda/0000-0001-7076-0046",,,,,,,,,,,,0894-1920,,,,,,2011,24,9,,,,,871,886,,10.1080/08941920903493926,,,,,,,WOS:000294241700001,,,,,
J,"Stephen, AT; Toubia, O",,,,"Stephen, Andrew T.; Toubia, Olivier",,,Explaining the power-law degree distribution in a social commerce network,SOCIAL NETWORKS,,,,,,,,,,,,"Social commerce is an emerging trend in which online shops create referral hyperlinks to other shops in the same online marketplace. We study the evolution of a social commerce network in a large online marketplace. Our dataset starts before the birth of the network (at which points shops were not linked to each other) and includes the birth of the network. The network under study exhibits a typical power-law degree distribution. We empirically compare a set of edge formation mechanisms (including preferential attachment and triadic closure) that may explain the emergence of this property. Our results suggest that the evolution of the network and the emergence of its power-law degree distribution are better explained by a network evolution mechanism that relies on vertex attributes that are not based on the structure of the network. Specifically, Our analysis suggests that the power-law degree distribution emerges because shops prefer to connect to shops with more diverse assortments, and assortment diversity follows a power-law distribution. Shops with more diverse assortments are more attractive to link to because they are more likely to bring traffic from consumers browsing the WWW. Therefore, our results also imply that social commerce networks should not be studied in isolation, but rather in the context of the broader network in which they are embedded (the WWW). (C) 2009 Elsevier B.V. All rights reserved.",,,,"Stephen, Andrew/B-3112-2010",,,,,,,,,,,,,0378-8733,1879-2111,,,,OCT,2009,31,4,,,,,262,270,,10.1016/j.socnet.2009.07.002,,,,,,,WOS:000269995400005,,,,,
J,"Renzulli, LA; Aldrich, H",,,,"Renzulli, LA; Aldrich, H",,,Who can you turn to? Tie activation within core business discussion networks,SOCIAL FORCES,,,,,,,,,,,,"We examine the connection between personal network characteristics and the activation of ties for access to resources during routine times. We focus on factors affecting business owners' use of their core network ties to obtain legal, loan, financial and expert advice. Owners rely more on core business ties when their core networks contain a high proportion of men, are very dense, and have high occupational heterogeneity. We conclude with suggestions for future research and implications for other populations in need of routine resources.",,,,"Aldrich, Howard E/A-9835-2008","Aldrich, Howard E/0000-0003-2669-5536",,,,,,,,,,,,0037-7732,1534-7605,,,,SEP,2005,84,1,,,,,323,341,,10.1353/sof.2005.0122,,,,,,,WOS:000233851500015,,,,,
J,"Ryan, VD; Agnitsch, KA; Zhao, LJ; Mullick, R",,,,"Ryan, VD; Agnitsch, KA; Zhao, LJ; Mullick, R",,,Making sense of voluntary participation: A theoretical synthesis,RURAL SOCIOLOGY,,,,,,,,,,,,"This paper examines the influence of community attachment oil voluntary citizen participation in rural community improvement projects. We do so by modifying the original systemic model of community attachment (Kasarda and Janowitz 1974) and combining it with tenets of rational choice and social embeddedness theories. The modified model is then extended to consider Voluntary participation in community projects by accounting for the influence of community attachment through both a solidarity of interests and a solidarity of sentiments (Bell 1998). Based on survey results of almost 9,000 citizens across 99 small (500-10,000) Iowa communities, findings provide overall Support for the expected positive influence of local social ties (weak informal, strong informal, and formal) oil the two forms of community attachment which, in turn, positively affect voluntary participation. Attachment in the form of community interests shows a strong direct and indirect effect on voluntary participation, while sentiment's influence is largely indirect. We conclude by considering the relevance of our findings to ongoing discussions of social capital.",,,,,,,,,,,,,,,,,0036-0112,,,,,SEP,2005,70,3,,,,,287,313,,10.1526/0036011054831198,,,,,,,WOS:000234156200001,,,,,
J,"Dahinden, J",,,,"Dahinden, J",,,Contesting transnationalism? Lessons from the study of Albanian migration networks from former Yugoslavia,GLOBAL NETWORKS-A JOURNAL OF TRANSNATIONAL AFFAIRS,,,,,,,,,,,,"Recent studies have questioned the concept of transnationalism, showing that transnational ties do not always have the weight attributed to them in the first studies conducted on the topic. Using a case study of social networks of Albanian migrants from former Yugoslavia, in this article I discuss the significance of transnational ties in the context of: the decision to migrate; social support networks of Albanians in Switzerland; and reintegration on return. The results raise questions about the factors that determine the existence and form of transnational social spaces as well as the social relevance of transnational ties. While the transnational perspective brings interesting insights to the study of migration processes, it is argued that transnational ties and social relations must not be presumed but rather carefully analysed, and that structural as well as cultural aspects must be introduced in this analysis.",,,,,"Dahinden, Janine/0000-0003-1806-3520",,,,,,,,,,,,1470-2266,,,,,APR,2005,5,2,,,,,191,208,,10.1111/j.1471-0374.2005.00114.x,,,,,,,WOS:000228503700005,,,,,
B,"Hooghe, M; Stolle, D",,"Hooghe, M; Stolle, D",,"Hooghe, Marc; Stolle, Dietlind",,,INTRODUCTION: GENERATING SOCIAL CAPITAL,GENERATING SOCIAL CAPITAL: CIVIL SOCIETY AND INSTITUTIONS IN COMPARATIVE PERSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-4039-7954-4,,,,2003,,,,,,,1,18,,,10.1057/9781403979544,,,,,,WOS:000279401300001,,,,,
S,"Schweinberger, M; Snijders, TAB",,"Stolzenberg, RM",,"Schweinberger, M; Snijders, TAB",,,Settings in social networks: A measurement model,"SOCIOLOGICAL METHODOLOGY, VOL 33",Sociological Methodology,,,,,,,,,,,"A class of statistical models is proposed that aims to recover latent settings structures in social networks. Settings may be regarded as clusters of vertices. The measurement model is based on two assumptions. (1) The observed network is generated by hierarchically nested latent transitive structures, expressed by ultrametrics, and (2) the expected tie strength decreases with ultrametric distance. The approach could be described as model-based clustering with an ultrametric space as the underlying metric to capture the dependence in the observations. Bayesian methods as well as maximum-likelihood methods are applied for statistical inference. Both approaches are implemented using Markov chain Monte Carlo methods.",,,,"Snijders, Tom/F-2896-2012","Snijders, Tom/0000-0003-3157-4157",,,,,,,,,,,,0081-1750,,1-4051-1671-4,,,,2003,33,,,,,,307,341,,10.1111/j.0081-1750.2003.00134.x,,,,,,,WOS:000189205000010,,,,,
J,"MIZRUCHI, MS; KOENIG, T",,,,"MIZRUCHI, MS; KOENIG, T",,,ECONOMIC SOURCES OF CORPORATE POLITICAL CONSENSES - AN EXAMINATION OF INTERINDUSTRY RELATIONS,AMERICAN SOCIOLOGICAL REVIEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003-1224,,,,,AUG,1986,51,4,,,,,482,491,,10.2307/2095582,,,,,,,WOS:A1986D770100003,,,,,
J,"Centola, D",,,,"Centola, Damon",,,The Social Origins of Networks and Diffusion,AMERICAN JOURNAL OF SOCIOLOGY,,,,,,,,,,,,"Recent research on social contagion has demonstrated significant effects of network topology on the dynamics of diffusion. However, network topologies are not given a priori. Rather, they are patterns of relations that emerge from individual and structural features of society, such as population composition, group heterogeneity, homophily, and social consolidation. Following Blau and Schwartz, the author develops a model of social network formation that explores how social and structural constraints on tie formation generate emergent social topologies and then explores the effectiveness of these social networks for the dynamics of social diffusion. Results show that, at one extreme, high levels of consolidation can create highly balkanized communities with poor integration of shared norms and practices. As suggested by Blau and Schwartz, reducing consolidation creates more crosscutting circles and significantly improves the dynamics of social diffusion across the population. However, the author finds that further reducing consolidation creates highly intersecting social networks that fail to support the widespread diffusion of norms and practices, indicating that successful social diffusion can depend on moderate to high levels of structural consolidation.",,,,,,,,,,,,,,,,,0002-9602,1537-5390,,,,MAR,2015,120,5,,,,,1295,1338,,10.1086/681275,,,,,,,WOS:000355348100001,26421341,,,,
J,"Lee, D",,,,"Lee, David",,,"Networks, cultural capital and creative labour in the British independent television industry",MEDIA CULTURE & SOCIETY,,,,,,,,,,,,"This article examines the significance of networking practices as a means of finding work and developing a career in the British independent television production sector (ITPS). The findings are based on qualitative research carried out between 2005 and 2006, based on in-depth interviews with 20 freelancers working in the ITPS. The article studies the importance of networking not only as a mode of finding work, but also a mechanism of exclusion, favouring individuals with high levels of cultural and social capital. Drawing on sociological theories of networks such as those of Granovetter and Burt, the article considers the emergence of new patterns of hierarchy and discrimination within the ITPS, in a context where formal recruitment procedures are often bypassed in favour of network relationships. It also examines the implications for television workers of the discursive shift towards networking, where the 'network-extender' is presented as the ideal within contemporary management discourse.",,,,,,,,,,,,,,,,,0163-4437,,,,,MAY,2011,33,4,,,,,548,564,,10.1177/0163443711398693,,,,,,,WOS:000290434300003,,,,,
J,"Dominguez, S; Arford, T",,,,"Dominguez, Silvia; Arford, Tammi",,,It is all about who you know: Social capital and health in low-income communities,HEALTH SOCIOLOGY REVIEW,,,,,,,,,,,,"There is an increasing understanding about the importance of social networks in the overall health of individuals. In the past year studies have found that strong social ties could promote brain health as we age; having obese friends increases the risk for obesity; and older people with many friends outlive those with fewer friends. This manuscript describes capacity-building interventions based on social capital, including empowerment, community youth development and collective efficacy models, which can work at the individual and community level in preventive and treatment-based interventions. These interventions allow public health practitioners working with low-income communities to reduce health disparities, promote well-being, and decrease inequalities.",,,,,,,,,,,,,,,,,1446-1242,,,,,APR,2010,19,1,,,,,114,129,,10.5172/hesr.2010.19.1.114,,,,,,,WOS:000280143400009,,,,,
J,"Crossley, N",,,,"Crossley, Nick",,,(Net)Working out: social capital in a private health club,BRITISH JOURNAL OF SOCIOLOGY,,,,,,,,,,,,"In Bowling Alone Robert Putnam considers the possibility that the growth of private health clubs and the rising rates of membership to such clubs might represent a counter-trend to his thesis on the decline in social capital. In this paper I explore this idea using ethnographic data and social network analysis. I show both that and how networks form in health clubs and I discuss the ways in which these networks constitute social capital for their members. In addition, however, I explore the 'dark side' of this form of social capital. I argue that high integration amongst some members of a fitness class can generate a power differential between those members and other, less integrated members who experience this negatively. Furthermore, with an eye on Burt's (2005) important thesis on brokerage and closure, I argue that brokerage between relatively closed clusters of agents can lead to inter-group rivalry and conflict, which, in turn, is experienced negatively by those involved.",,,,,,,,,,,,,,,,,0007-1315,,,,,SEP,2008,59,3,,,,,475,500,,10.1111/j.1468-4446.2008.00204.x,,,,,,,WOS:000258683000005,18782151,,,,
J,"Minkoff, DC; McCarthy, JD",,,,"Minkoff, DC; McCarthy, JD",,,Reinvigorating the study of organizational processes in social movements,MOBILIZATION,,,,,,,,,,,,"We draw upon diverse theoretical perspectives in organizational analysis to identify four areas where a more serious interface between this ""cognate"" field and social movement research promises to deepen our understanding of social movement organizations (SMOs). These areas include conceptualizing social movements as organizational fields, thinking of activists as part of a labor market situated in the social movement sector, analyzing SMOs in terms of entrepreneurship and organizational change, and finally, looking more closely at processes of organizational decision making. We discuss studies by social movement scholars that implicitly or explicitly engage the cognate scholarship with an eye to identifying those areas where systematic research is lacking. We close by sketching some methodological approaches for addressing each of the lacunae we identify.",,,,,,,,,,,,,,,,,1086-671X,,,,,JUN,2005,10,2,,,,,289,308,,,,,,,,,WOS:000233796200006,,,,,
B,"Swedberg, R",,"Smelser, NJ; Swedberg, R",,"Swedberg, Richard",,,Markets in Society,"HANDBOOK OF ECONOMIC SOCIOLOGY, SECOND EDITION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-691-12125-3,,,,2005,,,,,,,233,253,,,,,,,,,WOS:000287573700012,,,,,
J,"Lai, G; Wong, O",,,,"Lai, G; Wong, O",,,The tie effect on information dissemination: the spread of a commercial rumor in Hong Kong,SOCIAL NETWORKS,,,,,,,,,,,,"The ability to acquire information has been considered a crucial factor facilitating instrumental actions, such as job search and organizational innovation. Previous social network studies tend to treat the characteristics of social ties through which information is acquired as causes that may affect instrumental outcomes. However, little research has directly examined the spread of information via social ties and the tie effect on information dissemination. Using telephone survey data collected after the outbreak of an extensive commercial rumor in Hong Kong, the present paper investigates the characteristics of social ties through which the information is spread and the tie effect on information dissemination. Results show that while mass media, particularly television, serves as a major channel of information flow, social ties are also widely used. Individuals tend to share information with strong ties, or people with whom they perceive to have good relations. However, information transmitted via kin ties tends to arrive at the respondent faster than via nonkin ties or other communication channels. Implications of the findings are discussed. (C) 2002 Elsevier Science B.V. All rights reserved.",,,,,,,,,,,,,,,,,0378-8733,,,,,JAN,2002,24,1,,,,,49,75,,10.1016/S0378-8733(01)00050-8,,,,,,,WOS:000174169100003,,,,,
J,"Chwe, MSY",,,,"Chwe, MSY",,,"Culture, circles, and commercials - Publicity, common knowledge, and social coordination",RATIONALITY AND SOCIETY,,,,,,,,,,,,"This paper applies a game theoretic argument, that common knowledge is necessary for 'solving' coordination problems, to a variety of cultural practices. This argument helps in understanding how cultural practices such as mass ceremonies constitute power, how talking in inward-facing circles helps coordination, and why 'social' goods tend to be advertised on popular and expensive television shows. The main conclusion is that cultural practices, usually understood in terms of 'meaning' or 'content', must also be understood in terms of 'publicity', or more precisely common knowledge generation.",,,,,,,,,,,,,,,,,1043-4631,,,,,FEB,1998,10,1,,,,,47,75,,10.1177/104346398010001002,,,,,,,WOS:000072347300002,,,,,
J,"Davern, M",,,,"Davern, M",,,Social networks and economic sociology: A proposed research agenda for a more complete social science,AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,,,,,,,,,,,,"The social network metaphor is widely used by sociologists to study socioeconomic behavior and processes. The use of social networks generally takes place within the ranks of sociology, However, a more complete social science would result by combining work being done on social networks within sociology with mainline economic theory. The insights from such a research agenda will help us better understand socioeconomic behavior. With this in mind, the main objective of this paper is to demonstrate the utility of the network metaphor to economists. This objective will be accomplished through developing four basic components of social networks, and using them to navigate through the existing literature in economic sociology, Furthermore, topics for future research in which social networks can provide contributions to the explanation of socioeconomic behavior are explored as well.",,,,,,,,,,,,,,,,,0002-9246,,,,,JUL,1997,56,3,,,,,287,302,,10.1111/j.1536-7150.1997.tb03359.x,,,,,,,WOS:A1997XU84300003,,,,,
J,"YAIR, G",,,,"YAIR, G",,,UNITE-UNITE-EUROPE - THE POLITICAL AND CULTURAL STRUCTURES OF EUROPE AS REFLECTED IN THE EUROVISION SONG CONTEST,SOCIAL NETWORKS,,,,,,,,,,,,"This study focuses on the voting matrix of the yearly song festival, the Eurovision Song Contest. It analyzes the cohesive bonds among the participating nations and studies the positional equivalencies in taste. The cohesive bonds analysis reveals a three-Bloc political structure. The cohesion of each Bloc is based on different sentiments and interests. The Western Bloc can be viewed as a coalition based on historical and political interests. The Northern Bloc draws its solidarity from common cultural and primordial lingual codes (i.e. German). The diffuse Mediterranean Bloc probably achieves its unstable alliance from common cultural experiences. In contrast, the structural equivalence analysis - which focuses on taste as revealed by similar patterns of voting - portrays a more diffuse structure, interpreted as 'islands of taste'; these are dispersed in line with cultural and lingual cleavages. The implications of these findings are discussed.",,,,"Yair, Gad/L-5651-2019; Yair, Gad/C-5297-2009","Yair, Gad/0000-0003-3376-1132; Yair, Gad/0000-0001-9675-332X",,,,,,,,,,,,0378-8733,,,,,APR,1995,17,2,,,,,147,161,,10.1016/0378-8733(95)00253-K,,,,,,,WOS:A1995RC52100004,,,,,
J,"ACOCK, AC; HURLBERT, JS",,,,"ACOCK, AC; HURLBERT, JS",,,"SOCIAL NETWORKS, MARITAL-STATUS, AND WELL-BEING",SOCIAL NETWORKS,,,,,,,,,,,,"Recent research demonstrates both the role social networks play in well-being through the provision of social support and the connection between marital status and well-being. Research has also demonstrated that networks serve as resources through the provision of instrumental aid. In this paper, we build upon these literatures by asking whether the form and composition of social networks affect well-being and whether these effects vary contextually by marital status. Using multiple indicators of life satisfaction and anomia, we find that social networks do affect both aspects of well-being, and that the effects of network structure on life satisfaction differ across marital status. The pattern of these effects suggests that different structural positions (e.g. marital statuses) produce a need for different types of resources. We find no contextual effects on the relationship between network structure and anomia, however.",,,,,,,,,,,,,,,,,0378-8733,,,,,SEP,1993,15,3,,,,,309,334,,10.1016/0378-8733(93)90010-I,,,,,,,WOS:A1993MA39900005,,,,,
J,"WRIGHT, EO; CHO, D",,,,"WRIGHT, EO; CHO, D",,,"THE RELATIVE PERMEABILITY OF CLASS BOUNDARIES TO CROSS-CLASS FRIENDSHIPS - A COMPARATIVE-STUDY OF THE UNITED-STATES, CANADA, SWEDEN, AND NORWAY",AMERICAN SOCIOLOGICAL REVIEW,,,,,,,,,,,,"The structural analysis of classes can be divided into the analysis of class locations and the analysis of permeability of boundaries separating those locations. Marxist analysis of class structure has been primarily concerned with the first of these while Weberian class analysis has focused on the second. We attempt to combine a Marxist structural class concept, which views class locations in capitalist societies as structured by exploitation based on property relations, authority relations and expertise, with the Weberian concern with the ways lives of individuals traverse the boundaries of that structure. We examine patterns of friendship ties across class boundaries in four contemporary capitalist societies: the United States, Canada, Sweden, and Norway. Three empirical conclusions stand out: (1) The property-based class boundary is the least permeable of the three exploitation dimensions; (2) the authority-based class boundary is significantly more permeable than the expertise-based boundary; and (3) patterns of inter-class friendships are largely invariant across these four countries.",,,,,,,,,,,,,,,,,0003-1224,1939-8271,,,,FEB,1992,57,1,,,,,85,102,,10.2307/2096146,,,,,,,WOS:A1992HE43900006,,,,,
J,"FARARO, TJ; SKVORETZ, J",,,,"FARARO, TJ; SKVORETZ, J",,,UNIFICATION RESEARCH PROGRAMS - INTEGRATING 2 STRUCTURAL THEORIES,AMERICAN JOURNAL OF SOCIOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002-9602,,,,,MAR,1987,92,5,,,,,1183,1209,,10.1086/228632,,,,,,,WOS:A1987G108900006,,,,,
J,"Small, ML",,,,"Small, Mario Luis",,,Weak ties and the core discussion network: Why people regularly discuss important matters with unimportant alters,SOCIAL NETWORKS,,,,,,,,,,,,"Researchers have paid increasing attention to the core discussion network, the set of friends and family people turn to when discussing important matters. For nearly thirty years, social network researchers have argued that the network is composed of ego's closest or most important alters. This assumption, however, has not been tested empirically. Using original data on an online representative quota survey of 2000 respondents, I find that 45% of the core discussion network is composed of people whom respondents do not consider important to them. In fact, the core discussion network includes doctors, co-workers, spiritual leaders, and other alters whom ego confides in without feeling emotionally attached to. I examine what respondents consider important matters and why they approach weak ties to discuss these. Placing emphasis on the process through which ego mobilizes alters, I develop two theoretical perspectives, which focus on how people identify those appropriate to a topic and how they respond to opportunities in interactional contexts. Findings suggest that ego discusses important matters with non-close alters at times because they are known to be knowledgeable (targeted mobilization) and at times because they are available when important issues arise (opportune mobilization). Results suggest that recent findings about changes in the core discussion network of Americans are consistent with several different possibilities about the nature of strong ties, including those in which there has been no change at all. (c) 2013 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0378-8733,1879-2111,,,,JUL,2013,35,3,,,,,470,483,,10.1016/j.socnet.2013.05.004,,,,,,,WOS:000322692600018,,,,,
J,"Torche, F; Valenzuela, E",,,,"Torche, Florencia; Valenzuela, Eduardo",,,Trust and reciprocity: A theoretical distinction of the sources of social capital,EUROPEAN JOURNAL OF SOCIAL THEORY,,,,,,,,,,,,"The social capital literature has focused on the functional and structural properties of social relations, partially neglecting the way in which they are experienced by individuals. Drawing on anthropological and social theory, this article distinguishes two ideal-typical forms of social capital - reciprocity and trust - based on the meaning of the social relations that embed them. Reciprocity is the type of social capital embedded within personal relations, triply defined in the factual, social and temporal dimensions by co-presence, reciprocity and memory, respectively. Trust is the type of social capital embedded within relations with strangers, defined by the condition of impersonality or anonymity. These two types of social capital cannot be reduced to extremes in a continuum, nor are they fungible, and while reciprocity is by definition particularistic ( this is the source of its strength as a linking mechanism), trust has a universalistic potential. Analytical and empirical implications of this distinction are outlined.",,,,,,,,,,,,,,,,,1368-4310,,,,,MAY,2011,14,2,,,,,181,198,,10.1177/1368431011403461,,,,,,,WOS:000290517300003,,,,,
J,"Saunders, C",,,,"Saunders, Clare",,,Double-edged swords? Collective identity and solidarity in the environment movement,BRITISH JOURNAL OF SOCIOLOGY,,,,,,,,,,,,"Perhaps by virtue of its theoretical slipperiness, collective identity is often hailed as an important feature of social movements for the role it plays in unifying activists and organizations, and so helping them to develop shared concerns and engage in collective action. However, this paper argues that collective identity is the result of group rather than movement level processes, and although it can unite activists within a single movement organization, it is not always beneficial for the broader social movement. Although movements consist of networks of activists and organizations that have a broad shared concern, differing collective identities within the movement can actually be quite divisive. Based on case studies of three organizations in the environmental movement, this paper shows that activists who are most committed to an organization with an encompassing collective identity develop a strong sense of solidarity with other activists similarly committed to that organization. The resultant solidarity leads to the construction of a 'we-them' dichotomy between organizations within the same movement, increasing the chances of hostility between organizations and factions within the movement.",,,,,,,,,,,,,,,,,0007-1315,1468-4446,,,,JUN,2008,59,2,,,,,227,253,,10.1111/j.1468-4446.2008.00191.x,,,,,,,WOS:000256117400003,18498593,,,,
J,"Sorensen, JB; Sorenson, O",,,,"Sorensen, Jesper B.; Sorenson, Olav",,,Corporate demography and income inequality,AMERICAN SOCIOLOGICAL REVIEW,,,,,,,,,,,,"We examine the relationship between income inequality and corporate demography in regional labor markets and specify two mechanisms through which the number and diversity of employers in a labor market affect wage dispersion. Vertical differentiation, or variation in the ability of organizations of a particular kind to benefit from labor inputs, amplifies inequality through quality sorting, as the most productive employees in a particular domain pair with the most productive employers. Increasing horizontal differentiation-variation in the kinds of organizations-reduces inequality as individuals can more easily find firms interested in their distinctive attributes and talents. Our analysis of Danish census data provides support for each thesis. Increased numbers of organizations operating within an industry in a region, a proxy for vertical differentiation, increases wage dispersion in that industry-region. Variation in wages, however declines with increased horizontal differentiation among employers; this is measured by the diversity of industries offering employment within a region and the variance infirm sizes in an industry-region.",,,,"Sorenson, Olav/C-6926-2011","Sorenson, Olav/0000-0002-0599-6738",,,,,,,,,,,,0003-1224,,,,,OCT,2007,72,5,,,,,766,783,,10.1177/000312240707200506,,,,,,,WOS:000250181200006,,,,,
J,"Offer, S; Schneider, B",,,,"Offer, Shira; Schneider, Barbara",,,Children's role in generating social capital,SOCIAL FORCES,,,,,,,,,,,,"Using data from the 500 Family Study, this study examines how adolescents contribute to their families' social capital. An instrumental variable model reveals that adolescents' social involvement has a positive effect on social support from sources outside the family, suggesting that parents connect to other parents in the community through their children. This finding provides an interesting revision to Coleman's model of social closure. It indicates that rather than being solely the outcome of parents' investments, the creation of social capital is a process also mediated by the children themselves, who can act as motivators Of network building for their parents.",,,,,,,,,,,,,,,,,0037-7732,,,,,MAR,2007,85,3,,,,,1125,1142,,10.1353/sof.2007.0049,,,,,,,WOS:000244849600004,,,,,
J,"Forrest, R; La Grange, A; Ngai-Ming, Y",,,,"Forrest, R; La Grange, A; Ngai-Ming, Y",,,"Neighbourhood in a high rise, high density city: some observations on contemporary Hong Kong",SOCIOLOGICAL REVIEW,,,,,,,,,,,,"Most of the contemporary literature on the neighbourhood comes from US or European sources where there are sharp contrasts with East Asian cities in terms of the physical form, residential densities and in relation to ideas of community and kinship, This paper reports on a study carried out in Hong Kong which was designed to explore the extent to which western preoccupations with neighbourhood resonate in a high rise, high density Chinese city. As a precursor to a larger scale studs interviews were carried out with fifteen individuals in three contrasting locations: a New Town estate, an older. inner city area and a middle class housing estate. The interviews explored inter alia neighbourhood perceptions. ideas of community. sense of belonging and sense of place among contemporary Hong Kong residents.",,,,,"YIP, Ngai Ming/0000-0002-2411-2133; FORREST, Ray/0000-0001-5480-7289",,,,,,,,,,,,0038-0261,,,,,MAY,2002,50,2,,,,,215,240,,10.1111/1467-954X.00364,,,,,,,WOS:000176189000004,,,,,
J,"Yakubovich, V; Kozina, I",,,,"Yakubovich, V; Kozina, I",,,The changing significance of ties - An exploration of the hiring channels in the Russian transitional labor market,INTERNATIONAL SOCIOLOGY,,,,,,,,,,,,"This article explores the relative change in significance among various means of getting a job in Russia in the period of transition from state socialism. The article argues that the transition neither makes personal connections obsolete nor transforms them in a market-like fashion. In accordance with the path dependency argument, they persist strongly while formal labor market mechanisms are weakened by the devaluation of workers' formal credentials as a hiring criterion. The authors' theoretical propositions are supported by empirical analyses based on ethnographic and sun ey data collected in four Russian cities. Unstructured interviews indicate that the specific skills acquired by job candidates through the formal education system have a minor impact on hiring decisions. At the same time, personal connections preserve their influence and are being formally incorporated in decision-making. We treat the channels of help, channels of information and the formal market as alternative means of a getting a job described by a competing risk event history model with repeated events. The model confirms that the informal channels persist while the formal labor market is shrinking, although the relative increase in the value of personal contacts vis-a-vis the formal market is statistically insignificant. The shrinkage of the formal labor market becomes negligible when we control for the interaction of the educational credentials and the start of the reform period. Thus, this phenomenon can be primarily attributed to the diminished role of educational credentials.",,,,,"Yakubovich, Valery/0000-0001-7519-2578",,,,,,,,,,,,0268-5809,,,,,SEP,2000,15,3,,,,,479,500,,10.1177/026858000015003003,,,,,,,WOS:000089417600003,,,,,
J,"Warner, M",,,,"Warner, M",,,Social capital construction and the role of the local state,RURAL SOCIOLOGY,,,,,"Michigan-State-University International Conference on Social Capital - Bridging Disciplines, Policies and Communities","Apr, 1998","E LANSING, MICHIGAN",Michigan State Univ,,,,"AS globalization weakens the role of the nation state, increased theoretical and practical attention is being focused on community level action, especially on the role of social capital. Proponents of social capital have placed primary emphasis on voluntary associations. This paper looks at the role the state can play in building social capital. The historical nature of social capital in the community, the organizational structure of governmental intermediaries, and the design of specific program interventions condition social capital building. Hierarchical governmental intermediaries are contrasted with participatory community based initiatives. Three key factors: autonomy, linkage and returns on investment for both intermediaries and participating residents, are shown to affect social capital construction.",,,,,"Warner, Mildred/0000-0002-0109-338X",,,,,,,,,,,,0036-0112,,,,,SEP,1999,64,3,,,,,373,393,,,,,,,,,WOS:000082424700002,,,,,
J,"FENNEMA, M; SCHIJF, H",,,,"FENNEMA, M; SCHIJF, H",,,ANALYZING INTERLOCKING DIRECTORATES - THEORY AND METHODS,SOCIAL NETWORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0378-8733,,,,,,1979,1,4,,,,,297,332,,10.1016/0378-8733(78)90002-3,,,,,,,WOS:A1979GX32700001,,,,,
J,"FRIEDKIN, NE",,,,"FRIEDKIN, NE",,,UNIVERSITY SOCIAL-STRUCTURE AND SOCIAL NETWORKS AMONG SCIENTISTS,AMERICAN JOURNAL OF SOCIOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002-9602,,,,,,1978,83,6,,,,,1444,1465,,10.1086/226708,,,,,,,WOS:A1978FD17200007,,,,,
J,"Devine, MA; Parr, MG",,,,"Devine, Mary Ann; Parr, Mary G.",,,"Come on in, but not too Far: Social capital in an inclusive leisure setting",LEISURE SCIENCES,,,,,NRPA Leisure Research Symposium,2005,"San Antonio, TX",NRPA,,,,"The purpose of this research was to explore the nature of relationships that develop in an inclusive youth camp context using the framework of social capital. Inclusive recreation contexts are designed to promote awareness and minimize differences among participants with and without disabilities. Eight campers including four with disabilities and four without disabilities ranging in age from 12-16 were interviewed. Three conceptual categories were constructed related to social capital: reciprocity and investment, inclusion as camouflage, and roles played in mediating social capital. Findings indicate that social relationships among the campers were mixed in their facilitation of social capital. The assertion that social structures are hierarchical and reflect relative positions of status, power, and prestige was evident in this context.",,,,"Parr, Mary G/P-9200-2016",,,,,,,,,,,,,0149-0400,1521-0588,,,,,2008,30,5,,,,,391,408,,10.1080/01490400802353083,,,,,,,WOS:000259630600002,,,,,
