PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
S,"Li, L; Lu, SN; Li, SH; Xia, ZM; Yuan, Y",,,IEEE,Li Lin; Lu Songnian; Li Shenghong; Xia Zhengmin; Yuan Yi,,,A Community Divisive Algorithm using Local Weak Links,2014 INTERNATIONAL CONFERENCE ON IT CONVERGENCE AND SECURITY (ICITCS),International Conference on IT Convergence and Security,,,,International Conference on IT Convergence and Security (ICITCS),"OCT 28-30, 2014","Beijing, PEOPLES R CHINA","IEEE, IEEE Comp Soc, Inst Creative Advanced Technologies Sci & Engn, Univ Sci Technol Beijing, Kyonggi Univ, Korea Ind Security Forum, Korean Convergence Security Assoc",,,,"Detecting community structure can give a significant insight into structural and functional properties in complex networks. In this paper, we map nodes into random variables and use correlation coefficient to evaluate similarity between nodes. After defining the local weak links and analyzing the properties of correlation coefficient, we propose a divisive algorithm to uncover reasonable communities in the complex network. Simulation results in real and artificial networks show that the proposed algorithm is efficient in detecting community structures.",,,,,,,,,,,,,,,,,2473-0122,,978-1-4799-6541-0,,,,2014,,,,,,,,,,,,,,,,,WOS:000380489800003,,,,,
S,"Marin, ES; de Carvalho, CL",,"Sprague, RH",,"Marin, Ericsson Santana; de Carvalho, Cedric Luiz",,,Search in Social Networks: Designing Models and Algorithms that Maximize Human Influence,2014 47TH HAWAII INTERNATIONAL CONFERENCE ON SYSTEM SCIENCES (HICSS),Proceedings of the Annual Hawaii International Conference on System Sciences,,,,47th Annual Hawaii International Conference on System Sciences,"JAN 06-09, 2014","Waikoloa, HI","Univ Hawaii, Shidler Coll Business, IEEE Comp Soc",,,,"The ease with which people can use today's technology to form connections has generated an unprecedented situation for society: an era of global connectivity. This ease of connecting has increased the number of people using social networks, making the search for connections in this kind of network extremely complex. In this paper, grounded in concepts from Network Science and Artificial Intelligence, we report on models we have constructed and on algorithms aimed at producing a search engine integrated into social networks environments. The contribution of this engine is its ability to evaluate the numerous paths that connect source and target people, opting for the path where the interpersonal influence through the path is maximized This increases the probability of finding reliable connections. In order to simulate its operation, we implemented this search engine in a multiagent application whose test performance produced results that exceeded expectations.",,,,,,,,,,,,,,,,,1060-3425,,978-1-4799-2504-9,,,,2014,,,,,,,1586,1595,,10.1109/HICSS.2014.203,,,,,,,WOS:000343806601085,,,,,
S,"Song, XL; Jiang, S; Yan, XB; Chen, HC",,"Zheng, X; Zeng, D; Chen, H; Zhang, Y; Xing, C; Neill, DB",,"Song, Xiaolong; Jiang, Shan; Yan, Xiangbin; Chen, Hsinchun",,,Collaborative Friendship Networks in Online Healthcare Communities: An Exponential Random Graph Model Analysis,"SMART HEALTH, ICSH 2014",Lecture Notes in Computer Science,,,,International Conference for Smart Health (ICSH),"JUL 10-11, 2014","Beijing, PEOPLES R CHINA","Tsinghua Univ, Chinese Acad Sci, Natl Nat Sci Fdn China, Univ Arizona, Inst Operat Res & Management Sci, ACM Beijing Chapter, China Assoc Informat Syst",,,,"Health 2.0 provides patients an unprecedented way to connect with each other online. However, less attention has been paid to how patient collaborative friendships form in online healthcare communities. This study examines the relationship between collaborative friendship formation and patients' characteristics. Results from Exponential Random Graph Model (ERGM) analysis indicate that gender homophily doesn't appear in CFNs, while health homophily such as treatments homophily and health-status homophily increases the likelihood of collaborative friendship formation. This study provides insights for improving website design to help foster close relationship among patients and deepen levels of engagement.",,,,,,,,,,,,,,,,,0302-9743,1611-3349,978-3-319-08416-9; 978-3-319-08415-2,,,,2014,8549,,,,,,75,+,,,,,,,,,WOS:000348361400008,,,,,
J,"Yan, F; Cai, SW; Zhang, M; Liu, GJ; Deng, ZH",,,,Yan Fei; Cai ShaoWei; Zhang Ming; Liu GuoJun; Deng ZhiHong,,,A clique-superposition model for social networks,SCIENCE CHINA-INFORMATION SCIENCES,,,,,,,,,,,,"How does a social network evolve? Sociologists have studied this question for many years. According to some famous sociologists, social links are driven by social intersections. Actors who affiliate with the shared intersections tend to become interpersonally linked and form a cluster. In the social network, an actor cluster could be a clique or a group of several smaller-sized cliques. Thus we can conclude that a social network is composed of superposed cliques of different sizes. However, sociologists did not verify the theory in large scale data due to lack of computing ability. Motivated by this challenge, incorporated with the theory, we utilize data mining technologies to study the evolution patterns of large scale social networks in real world. Then, we propose a novel Clique-superposition generative model, which generates undirected weighted networks. By extensive experiments, we demonstrate that our model can generate networks with static and time evolving patterns observed not only in earlier literature but also in our work.",,,,"Zhang, Ming/L-8193-2019",,,,,,,,,,,,,1674-733X,,,,,MAY,2013,56,5,,,,,,,52113,10.1007/s11432-011-4526-y,,,,,,,WOS:000319531200014,,,,,
S,"Drazdilova, P; Martinovic, J; Slaninova, K",,"Pechenizkiy, M; Wojciechowski, M",,"Drazdilova, Pavla; Martinovic, Jan; Slaninova, Katerina",,,Spectral Clustering: Left-Right-Oscillate Algorithm for Detecting Communities,NEW TRENDS IN DATABASES AND INFORMATION SYSTEMS,Advances in Intelligent Systems and Computing,,,,16th East-European Conference on Advances in Databases and Information Systems (ADBIS 2012),"SEP 17-21, 2012","Poznan, POLAND","Allegro Grp, POZnan, IBM, Microsoft, Roche, Targit, Samsung, Edge Solut, Itelligence",,,,"Detection of communities in the complex networks is an actual problem solved in research area. The paper describes a new algorithm for this purpose. Left-Right-Oscillate algorithm (LRO) is based on spectral ordering of graph vertices. This approach allows us to detect a desired community - either by the size of the smallest communities or by the level of modularity. Since the LRO algorithm detects efficiently communities in large network even when these are not sharply partitioned, it turns to be specially suitable for the analysis of social, complex or coauthor networks. In this paper, proposed algorithm is used for finding communities in a large coauthor network - DBLP.",,,,"Martinovic, Jan/G-3846-2019","Martinovic, Jan/0000-0001-7944-8956",,,,,,,,,,,,2194-5357,2194-5365,978-3-642-32517-5,,,,2013,185,,,,,,285,294,,,,,,,,,WOS:000312972300027,,,,,
B,"Martha, V; Zhao, WZ; Xu, XW",,"Ozyer, T; Carrington, P",,"Martha, VenkataSwamy; Zhao, Weizhong; Xu, Xiaowei",,,A Study on Twitter User-Follower Network A network based analysis,2013 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM),,,,,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM),"AUG 25-28, 2013","Niagara Falls, CANADA","IEEE, Assoc Comp Machinery, Assoc Comp Machinery SIGKDD, IEEE Comp Soc, IEEE TCDE, Global Univ, Hellen American Univ, Springer, Microsoft, EXtra, Springer Verlag, Assoc Comp Machinery SIGMOD",,,,"Substantial percent of global Internet users are now actively use Twitter. In recent times, Twitter has been experiencing explosive growth, attracting celebrities consequently a growing mass of user coverage. Insights of such a social network aid researchers in understanding behavioral dynamics of the society. Though there have been attempts to study social networks, they did not scale to process social networks on the scale of Twitter user-follower network. In this paper we uncovered some of the essential properties of the complete Twitter user-follower network. The properties include degree distribution, connectivity, strength of following relationships, clustering coefficient. Our investigations showed that the Twitter user-follower network follows power-law degree distribution. We found Twitter being a connected network. The strength of the relationships among users is distributed nearly uniform on the scale of 0.0 to 1.0. Nearly 90% of the users possess '0' clustering coefficient, which refers to the least possibility to find communities in the network. In addition to the listed properties, this study found communities of users with high clustering coefficient despite many users with low clustering coefficient. A sample of the communities is validated manually for accuracy. The validation proved that the communities are representing users of similar interests. The communities found from this work yields to friend recommendations, target based advertisements, etc.",,,,,,,,,,,,,,,,,,,978-1-4503-2240-9,,,,2013,,,,,,,1405,1409,,,,,,,,,WOS:000353639700207,,,,,
B,"Nick, B; Lee, C; Cunningham, P; Brandes, U",,"Ozyer, T; Carrington, P",,"Nick, Bobo; Lee, Conrad; Cunningham, Padraig; Brandes, Ulrik",,,Simmelian Backbones: Amplifying Hidden Homophily in Facebook Networks,2013 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM),,,,,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM),"AUG 25-28, 2013","Niagara Falls, CANADA","IEEE, Assoc Comp Machinery, Assoc Comp Machinery SIGKDD, IEEE Comp Soc, IEEE TCDE, Global Univ, Hellen American Univ, Springer, Microsoft, EXtra, Springer Verlag, Assoc Comp Machinery SIGMOD",,,,"Empirical social networks are often aggregate proxies for several heterogeneous relations. In online social networks, for instance, interactions related to friendship, kinship, business, interests, and other relationships may all be represented as catchall ""friendships."" Because several relations are mingled into one, the resulting networks exhibit relatively high and uniform density. As a consequence, the variation in positional differences and local cohesion may be too small for reliable analysis. We introduce a method to identify the essential relationships in networks representing social interactions. Our method is based on a novel concept of triadic cohesion that is motivated by Simmel's concept of membership in social groups. We demonstrate that our Simmelian backbones are capable of extracting structure from Facebook interaction networks that makes them easy to visualize and analyze. Since all computations are local, the method can be restricted to partial networks such as ego networks, and scales to big data.",,,,,,,,,,,,,,,,,,,978-1-4503-2240-9,,,,2013,,,,,,,531,538,,,,,,,,,WOS:000353639700077,,,,,
S,"Raad, E; Chbeir, R",,"Chbeir, R; AlBouna, B",,"Raad, Elie; Chbeir, Richard",,,Privacy in Online Social Networks,SECURITY AND PRIVACY PRESERVING IN SOCIAL NETWORKS,Lecture Notes in Social Networks,,,,,,,,,,,"Online social networks have become an important part of the online activities on the web and one of the most influencing media. Unconstrained by physical spaces, online social networks offer to web users new interesting means to communicate, interact, and socialize. While these networks make frequent data sharing and inter-user communications instantly possible, privacy-related issues are their obvious much discussed immediate consequences. Although the notion of privacy may take different forms, the ultimate challenge is how to prevent privacy invasion when much personal information is available. In this context, we address privacy-related issues by resorting to social network analysis and link mining techniques. We first describe the fundamental of social networks, their common representations, and the main motivations associated with their use. Afterwards, we particularly show how privacy attacks can build on social network analysis and link mining techniques to reveal user-sensitive information. The chapter concludes with a discussion of some open challenges to address in future privacy-related works.",,,,"Chbeir, Richard/A-1071-2013","Chbeir, Richard/0000-0003-4112-1426",,,,,,,,,,,,2190-5428,2190-5436,978-3-7091-0894-9; 978-3-7091-0893-2,,,,2013,,,,,,,3,45,,10.1007/978-3-7091-0894-9_1,10.1007/978-3-7091-0894-9,,,,,,WOS:000329210800002,,,,,
S,"Zhong, YL; Du, L; Yang, J",,"Lin, X; Manolopoulos, Y; Srivastava, D; Huang, G",,"Zhong, Youliang; Du, Lan; Yang, Jian",,,Learning Social Relationship Strength via Matrix Co-Factorization with Multiple Kernels,"WEB INFORMATION SYSTEMS ENGINEERING - WISE 2013, PT I",Lecture Notes in Computer Science,,,,14th International Conference on Web Information Systems Engineering (WISE),"OCT 13-15, 2013","Nanjing, PEOPLES R CHINA","Univ Chinese Acad Sci, Victoria Univ, Joint Lab Social Comp & E Hlth Res, Nanjing Univ Finance & Econ, Jiangsu Prov Key Lab E Business, Nanjing Sci & Technol Commiss",,,,"In recent years the research on measuring relationship strength among the people in a social network has gained attention due to its potential applications of social network analysis. The challenge is how we can learn social relationship strength based on various resources such as user profiles and social interactions. In this paper we propose a KPMCF model to learn social relationship strength based on users' latent features inferred from both profile and interaction information. The proposed model takes an uniformed approach of integrating Matrix Co-Factorization with Multiple Kernels. We conduct experiments on real-world data sets for typical web mining applications, showing that the proposed model produces better relationship strength measurement in comparison with other social factors.",,,,,"Yang, Jian/0000-0002-4408-1952; Du, Lan/0000-0002-9925-0223",,,,,,,,,,,,0302-9743,1611-3349,978-3-642-41230-1; 978-3-642-41229-5,,,,2013,8180,,,,,,15,28,,,,,,,,,WOS:000342806000002,,,,,
J,"Du, Z; Fu, XL; Zhao, C; Liu, T; Liu, QF",,,,"Du, Zhao; Fu, Xiaolong; Zhao, Can; Liu, Ting; Liu, Qifeng",,,University Campus Social Network System for Knowledge Sharing,COMPUTER SCIENCE AND INFORMATION SYSTEMS,,,,,,,,,,,,"Public online social network services have achieved dazzling success in recent years. As a result, vertical social network services for universities are expected warmly by campus users. As the majority of activities in university campus are knowledge and social interaction intensive, one of the core functions of campus social network system is to facilitate knowledge sharing on campus. In the cyberspace of universities, knowledge is stored in various kinds of digital resources such as documents, photos, videos etc. In this paper, we discuss the design and implementation of our campus social network system, concentrating on knowledge sharing mechanism in the system. The knowledge sharing mechanism has five features including the utilization of users' personal social network to facilitate the dissemination of digital resources, the use of a six-tuple model based tagging to realize the unified labeling for digital resources, the fine-grained access control based on friend lists for safer knowledge sharing, the adoption of a multi-scale evaluation method for digital resources and personalized recommendation for digital resource with social graph based collaborative filtering as its core idea. With all these considerations, we expect to improve the efficiency and effectiveness of knowledge while enlarging the dissemination scope of digital resources carrying it in cyberspace of universities.",,,,,,,,,,,,,,,,,1820-0214,,,,,DEC,2012,9,4,,,SI,,1721,1737,,10.2298/CSIS120215055D,,,,,,,WOS:000314392000019,,,,,
S,"Schmidt, R",,"Daniel, F; Barkaoui, K; Dustdar, S",,"Schmidt, Rainer",,,A Framework for the Support of Value Co-creation by Social Software,"BUSINESS PROCESS MANAGEMENT WORKSHOPS, PT I",Lecture Notes in Business Information Processing,,,,9th International Conference on Business Process Management (BPM 2011),"Aug 29, 2011","Clermont Ferrand, FRANCE",,,,,"For a long time, business process management has been based on the understanding that the single point of interaction between the producer and the consumer is at the end of the business process. Products and services are exchanged against the payment. However, there is a growing conviction that both the producer and the consumer can profit from intensifying the interaction during the business process. Value can be co-created between producer and an active consumer, called prosumer. This active involvement of the prosumer is done by ad-hoc asynchronous interactions between producer and a now prosumer called consumer. Social software is an ideal means for supporting these value-providing asynchronous interactions.",,,,,,,,,,,,,,,,,1865-1348,,978-3-642-28107-5,,,,2012,99,,,,,,242,252,,,,,,,,,WOS:000310558400024,,,,,
B,"Hansen, DL; Shneiderman, B; Smith, MA","Hansen, DL; Shneiderman, B; Smith, MA",,,"Hansen, Derek L.; Shneiderman, Ben; Smith, Marc A.","Hansen, DL; Shneiderman, B; Smith, MA",,"Social Network Analysis Measuring, Mapping, and Modeling Collections of Connections",ANALYZING SOCIAL MEDIA NETWORKS WITH NODEXL: INSIGHTS FROM A CONNECTED WORLD,,,,,,,,,,,,,,,,"Hansen, Derek/X-4483-2019","Hansen, Derek/0000-0002-9645-3279",,,,,,,,,,,,,,978-0-12-382230-7,,,,2011,,,,,,,31,50,,10.1016/B978-0-12-382229-1.00003-5,,,,,,,WOS:000317276100005,,,,,
S,"Olguin, DO; Madan, A; Cebrian, M; Pentland, A",,"Bessis, N; Xhafa, F",,"Olguin, Daniel Olguin; Madan, Anmol; Cebrian, Manuel; Pentland, Alex (Sandy)",,,Mobile Sensing Technologies and Computational Methods for Collective Intelligence,NEXT GENERATION DATA TECHNOLOGIES FOR COLLECTIVE COMPUTATIONAL INTELLIGENCE,Studies in Computational Intelligence,,,,,,,,,,,"This book chapter is a review of mobile sensing technologies and computational methods for collective intelligence. We discuss the application of mobile sensing to understand collective mechanisms and phenomena in face-to-face networks at three different scales: organizations, communities and societies. We present an overview of the state-of-the art in individual behavior recognition from sensor data. We discuss related work on group behavior recognition such as face-to-face interaction, social signaling, conversation detection, and conversation dynamics. We also present a brief overview of pattern recognition methods in social network analysis for the automatic identification of groups and the study of social network evolution. We describe a sensor-based organizational design and engineering system for computational collective intelligence applications in organizations. We also provide two example applications of collective intelligence and modeling user behavior at the community scale. Finally, we investigate the impact that these new sensing technologies may have on the understanding of societies, and how these insights can assist in the design of smarter cities and countries.",,,,,,,,,,,,,,,,,1860-949X,1860-9503,978-3-642-20343-5,,,,2011,352,,,,,,575,597,,,10.1007/978-3-642-20344-2,,,,,,WOS:000290880200021,,,,,
B,"De Choudhury, M; Sundaram, H; John, A; Seligmann, DD",,"Furht, B",,"De Choudhury, Munmun; Sundaram, Hari; John, Ajita; Seligmann, Doree Duncan",,,Analyzing the Dynamics of Communication in Online Social Networks,HANDBOOK OF SOCIAL NETWORK TECHNOLOGIES AND APPLICATIONS,,,,,,,,,,,,,,,,,"Sundaram, Hari/0000-0003-3315-6055",,,,,,,,,,,,,,978-1-4419-7141-8,,,,2010,,,,,,,59,94,,10.1007/978-1-4419-7142-5_4,10.1007/978-1-4419-7142-5,,,,,,WOS:000284500700004,,,,,
B,"Ke, WM; Mostafa, J",,"Chen, HH; Efthimiadis, EN; Savoy, J; Crestani, F; MarchandMaillet, S",,"Ke, Weimao; Mostafa, Javed",,,Scalability of Findability: Effective and Efficient IR Operations in Large Information Networks,SIGIR 2010: PROCEEDINGS OF THE 33RD ANNUAL INTERNATIONAL ACM SIGIR CONFERENCE ON RESEARCH DEVELOPMENT IN INFORMATION RETRIEVAL,,,,,33rd Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,"JUL 19-23, 2010","Geneva, SWITZERLAND","Special Interest Grp Informat Retrieval, Assoc Comp Machinery, Baidu, Google, Microsoft Res, Yahoo, Informat Retrieval Fac, IBM Res, FNSNF, Swiss Natl Sci Fdn",,,,"It is crucial to study basic principles that support adaptive and scalable retrieval functions in large networked environments such as the Web, where information is distributed among dynamic systems. We conducted experiments on decentralized IR operations on various scales of information networks and analyzed effectiveness, efficiency, and scalability of various search methods. Results showed network structure, i.e., how distributed systems connect to one another, is crucial for retrieval performance. Relying on partial indexes of distributed systems, some level of network clustering enabled very efficient and effective discovery of relevant information in large scale networks. For a given network clustering level, search time was well explained by a poly-logarithmic relation to network size (i.e., the number of distributed systems), indicating a high scalability potential for searching in a growing information space. In addition, network clustering only involved local self-organization and required no global control clustering time remained roughly constant across the various scales of networks.",,,,,,,,,,,,,,,,,,,978-1-60558-896-4,,,,2010,,,,,,,74,81,,,,,,,,,WOS:000286904100011,,,,,
S,"Macke, J; Vallejos, RV; Faccin, K; Genari, D",,"CamarinhaMatos, LM; Boucher, X; Afsarmanesh, H",,"Macke, Janaina; Vallejos, Rolando Vargas; Faccin, Kadigia; Genari, Denise",,,The Impact of Inter-organizational Social Capital in Collaborative Networks Competitiveness: An Empirical Analysis,COLLABORATIVE NETWORKS FOR A SUSTAINABLE WORLD,IFIP Advances in Information and Communication Technology,,,,"11th IFIP WG 5 5 Working Conference on Virtual Enterprises, PRO-VE 2010","OCT 11-13, 2010","St Etienne, FRANCE","IFIP WG 5 5 COVE, Soc Collaborat Networks, Cluster Gospi, Ecole Natl Superieure Mines, New Univ Lisbon, UNINOVA, Univ of Amsterdam, GARMACS, Univ Jean Monnet",,,,"With the social context of collaborative networks becoming increasingly important, research has broadened the traditional concept of competitiveness to include and emphasize 'soft' elements, like social capital. The social capital concept can be attained in two different contexts: intra and inter-groups. The objective of this study is to identify inter-organizational social capital elements and the relationship with collaborative network competitiveness. We intend to provide answers to these questions: (i) what are the elements that explain inter-organizational social capital? (ii) how are these elements related to competitiveness? (iii) what organizational characteristics facilitate social capital formation? A survey was conducted in the enterprises from the Brazilian Wine Industry Cluster. The data were analyzed using factorial analysis and bivariate correlations. The results point out three social capital factors that correspond to the social capital dimensions found in literature: structural, relational and cognitive. The research shows that the correlations among social capital dimensions and competitiveness are strong and significant, specially the structural and relational dimensions. Finally, implications for research and managerial practice were discussed.",,,,"Genari, Denise/E-9703-2014; Faccin, Kadigia/AAC-5410-2019; Macke, Janaina/F-2775-2014","Faccin, Kadigia/0000-0003-2804-2328; Macke, Janaina/0000-0002-7781-7161; Vallejos, Rolando/0000-0001-9795-8909; Genari, Denise/0000-0001-9274-2535",,,,,,,,,,,,1868-4238,,978-3-642-15960-2,,,,2010,336,,,,,,517,526,,,,,,,,,WOS:000292750400062,,,,,
J,"Hwang, YC; Yuan, ST",,,,"Hwang, Yuan-Chu; Yuan, Soe-Tsyr",,,Ubiquitous proximity e-service for trust collaboration,INTERNET RESEARCH,,,,,,,,,,,,"Purpose - The authors seek to propose the notion of ubiquitous proximity e-service for exploring collective wisdom in the ubiquitous environment. Ubiquitous proximity e-service highlights the collective effort focused on collecting the user group's power as the reference for ubiquitous trust decisions. Design/methodology/approach - This paper provides some theoretical utility support for ubiquitous proximity e-service. The ""homophily"" describes the tendency of individuals to associate and bond with similar others. By highlighting the ""homophily"" of e-service participants, these isolated individuals can be treated as a group with proximity. The main value of ubiquitous proximity e-service utilizes the network effect from the collective effort of interpersonal social network. Findings - In order to leap the trust barrier for users to embrace these ubiquitous e-services, ubiquitous proximity e-service makes it possible for users to collaborate with their nearby user groups to establish a reliable and trustworthy interaction environment. The simulation outcomes for trust decision quality enhancement show a significant improvement in a variety of environment settings. Practical implications - A significant value of ubiquitous proximity e-service lies in the increased possibility of establishing innovative social network relationships. From the interpersonal perspective, unfamiliar strangers can make connections with individuals who are proximal and homoplastic to them. The strength of proximity gives people better chances to make interpersonal connections, including both weak ties and strong ties. By combining those interpersonal tie relationships, ubiquitous proximity e-service can easily cause information diffusion and effectively encourage collective wisdom. Originality/value - The paper advocates the utility of ubiquitous proximity e-service that can be realized in the e-commerce environment and which enables information diffusion effectively.",,,,,,,,,,,,,,,,,1066-2243,,,,,,2009,19,2,,,,,174,193,,10.1108/10662240910952337,,,,,,,WOS:000265859500004,,,,,
S,"Moeslein, KM; Bullinger, AC; Soeldner, J",,"Jacko, JA",,"Moeslein, Kathrin M.; Bullinger, Angelika C.; Soeldner, Jens",,,"Open Collaborative Development: Trends, Tools, and Tactics","HUMAN-COMPUTER INTERACTION, PT I",Lecture Notes in Computer Science,,,,13th International Conference on Human-Computer Interaction,"JUL 19-24, 2009","San Diego, CA",,,,,"Following the successful trend of open source, companies can be observed to open their innovation and development processes towards interested and capable partners inside and outside the organization. Previous research has neglected the need to integrate these different innovators. In this paper, we start to explore how this integration can be facilitated by social software, a class of applications that belong to the group of web-based, user-centric applications commonly referred to by the term Web 2.0. We show data of 24 social networking services which we examined along the characteristics typically used in the field of social software.",,,,"Moeslein, Kathrin M/I-5890-2013","Moeslein, Kathrin M/0000-0002-5783-9857",,,,,,,,,,,,0302-9743,,978-3-642-02573-0,,,,2009,5610,,,,,,874,881,,,,,,,,,WOS:000268997700097,,,,,
B,"Xu, K; Yang, GH; Li, VOK; Chan, SY",,,IEEE,"Xu, Kuang; Yang, Guang-Hua; Li, Victor O. K.; Chan, Shu-Yan",,,Detecting Dynamic Communities in Opportunistic Networks,2009 FIRST INTERNATIONAL CONFERENCE ON UBIQUITOUS AND FUTURE NETWORKS,,,,,1st International Conference on Ubiquitous and Future Networks,"JUN 07-09, 2009","Hong Kong, PEOPLES R CHINA","Korea Informat & Commun Soc, IEEE Commun Soc",,,,"In opportunistic networks, communities of mobile entities may be utilized to improve the efficiency of message forwarding. However, identifying communities that are dynamically changing in mobile environment is non-trivial. Based on random walk on graphs, in this paper we present a community detection algorithm that takes into account the aging and weight of contacts between mobile entities. Our idea originates from message-forwarding operations in opportunistic networks. We evaluate the algorithm on both computer-generated networks and real-world human mobility traces. The result shows that our proposed algorithm can find the communities and detect the changes in their structures over time.",,,,"Yang, Guanghua/C-1774-2009; Li, Victor/C-1858-2009",,,,,,,,,,,,,,,978-1-4244-4215-7,,,,2009,,,,,,,159,+,,10.1109/ICUFN.2009.5174304,,,,,,,WOS:000273158700031,,,,,
B,"Bettoni, M; Schiller, G; Bernhard, W",,"Harorimana, D; Watkins, D",,"Bettoni, Marco; Schiller, Gabriele; Bernhard, Willi",,,Weak ties cooperation in the CoRe knowledge network,PROCEEDINGS OF THE 9TH EUROPEAN CONFERENCE ON KNOWLEDGE MANAGEMENT,,,,,9th European Conference on Knowledge Management,"SEP 04-05, 2008","Southampton Sloent Univ, Southampton, ENGLAND",,Southampton Sloent Univ,,,"How to implement a collaborative knowledge strategy under conditions of weak ties? This paper will first explain how came that we faced this question in the research department of our university, then tell the story of how we are answering it by means of a new kind of knowledge network called ""CoRe"" and finally reflect on lessons we are learning about weak ties cooperation. The Swiss Distance University of Applied Sciences is organized in a radically decentralized way combined with traditional hierarchical structures and functional divisions. This has led to an insufficient level of interactions between geographically distributed university members (academic staff, students) so that weak ties have become the norm. In research one major consequence was that research activities were too much isolated in the departments, human resources were dispersed and research knowledge did not flow enough. Projects were small and less recognised, know how got easily lost and research tools' development was too slow. How to meet the challenge of improving research performances under conditions of weak ties like these? Our approach consisted in a collaborative knowledge strategy: to create and cultivate CoRe, an intra-organizational knowledge network of researchers (academic staff, students) organized as a community of practice connecting its members around the common task of stewarding research knowledge. This paper provides first an overview of how we are designing, implementing and cultivating the CoRe knowledge network and then reflections on the new subject of weak ties cooperation as realized in CoRe. In the first part, after introducing the background of the CoRe project as well as our approach to knowledge cooperation we will present the development process and focus on the evolution of the network requirements by comparing the initial and a revised version. In both cases these requirements were collaboratively developed by the network members in two large events: a) the network launch, a future search event (June 2006) and b) the 1(st) Annual CoRe Conference (June 2007). Based on an analysis of the evolution between these two versions, in the second part our paper will provide reflections and key lessons learned about how to design and implement a collaborative knowledge strategy which is able to foster knowledge cooperation under conditions of weak ties. Here we will sketch the essential principles of our solution which consists in transferring to knowledge management lessons learned from bioteams thus building a bridge between Nature and Culture.",,,,,,,,,,,,,,,,,,,978-1-906638-10-8,,,,2008,,,,,,,59,66,,,,,,,,,WOS:000259556500008,,,,,
S,"Capuruco, RAC; Capretz, LF",,"Lytras, MD; Carroll, JM; Damiani, E; Tennyson, RD",,"Capuruco, Renato A. C.; Capretz, Luiz F.",,,A unifying framework for building social computing applications,"EMERGING TECHNOLOGIES AND INFORMATION SYSTEMS FOR THE KNOWLEDGE SOCIETY, PROCEEDINGS",Lecture Notes in Artificial Intelligence,,,,1st World Summit on the Knowledge Society (WSKS 2008),"SEP 24-26, 2008","Athens, GREECE","Open Res Soc, NGO, Amer Coll Greece",,,,"There have been it number of frameworks and models developed to support different aspects of social computing. Some were developed to deal with online interaction through the application of computer-mediated communications tools, whereas others such as social network analyses and reputation systems were more specific in their focus. While these methodologies are interrelated, current social computing research has dealt with them as separate aspects. This paper presents a comprehensive framework for social computing that aims at integrating all these three aspects into a unified model so that discovery and exploration of community members are not only made possible, but also optimized. The novelty of the proposed approach stems from: (1) integration of social interaction, social network analysis and social reputation domains; (2) incorporating many flexible and practical features such as individual- and group-level perceptions of trust in social relations for different social contexts; and (3) using path-related algorithms for selection and discovery of target community members. A description of the proposed model and its implementation are presented. This research is expected to assist online community members to make decisions that facilitate the discovery of people and their connections while promoting increased awareness of community structure and information exposure.",,,,"Capretz, Luiz Fernando/K-5944-2013","Capretz, Luiz Fernando/0000-0001-6966-2369",,,,,,,,,,,,0302-9743,1611-3349,978-3-540-87780-6,,,,2008,5288,,,,,,11,21,,,,,,,,,WOS:000259442700002,,,,,
B,"Cronin, B",,"Ingwersen, P; Larsen, B",,"Cronin, B",,,"Warm bodies, cold facts: The embodiment and emplacement of knowledge claims","ISSI 2005: Proceedings of the 10th International Conference of the International Society for Scientometrics and Informetrics, Vols 1 and 2",,,,,10th International Conference of the International-Society-for-Scientometrics-and-Informetrics,"JUL 24-28, 2005","Stockholm, SWEDEN",Int Soc Scientometr & Informetr,,,,"The texts we write and the texts we cite bear the marks of the epistemic cultures, socio-cognitive networks and physical places to which we belong at different stages of our professional lives. Scholarly texts emerge from webs of social relationships, yet there is no trace of these relationships in the formal, scientific record. The social substrate of science may be largely invisible-and for very good reason-but it is by no means inconsequential. In this talk I argue the case for a tighter coupling of bibliometrics with biography and of scientometrics with sociometrics. In so doing I raise a number of questions: 'How do personal connections and affective ties in the workplace influence or prefigure the depersonalized data that furnish the raw material of scientometrics?' 'What is the epistemic significance of collegiality and context?' 'How important are physical proximity and place in the construction of knowledge claims and, ultimately, in the allocation of credit?' The issues foregrounded by these and related questions constitute the stuff of socio-scientometrics.",,,,,,,,,,,,,,,,,,,91-7140-339-6,,,,2005,,,,,,,1,12,,,,,,,,,WOS:000232759800001,,,,,
