PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Mudrick, M; Miller, M; Atkin, D",,,,"Mudrick, Michael; Miller, Michael; Atkin, David",,,The influence of social media on fan reactionary behaviors,TELEMATICS AND INFORMATICS,,,,,,,,,,,,"This study explores the influence of social media on social identity demonstration in the domain of fan reactionary behavior, specifically the medium's interaction with public fan expression behaviors and the types of behaviors that are typically exuded. Social identity theory and concepts of impression management were used to inform a multidimensional perspective that can help advance our understanding of sport-related social network posting behavior. Utilizing a quasi-experimental design, a sample of 630 fans was surveyed about their sports-related posting across varying posting conditions. Results suggest that SNSs allow fans to express their status as members of certain groups and provide an additional dimension to social media uses and gratifications via a form of social identity demonstration. Fans high in team identification were found to be the heaviest users of social media for sports expression. SNSs, thus, serve as an accessible resource for fans to remain behaviorally active with sport consumption. (C) 2016 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,0736-5853,,,,,NOV,2016,33,4,,,,,896,903,,10.1016/j.tele.2016.01.005,,,,,,,WOS:000376706200002,,,,,
J,"Standing, C; Holzweber, M; Mattsson, J",,,,"Standing, Craig; Holzweber, Markus; Mattsson, Jan",,,Exploring emotional expressions in e-word-of-mouth from online communities,INFORMATION PROCESSING & MANAGEMENT,,,,,,,,,,,,"Electronic word-of-mouth communication (eWOM) is an important force in building a digital marketplace. The study of eWOM has implications for how to build an online community through social media design, web communication and knowledge exchange. Innovative use of eWOM has significant benefits, especially for start-up firms. We focus on how users on the web communicate value related to online products. It is the premise of this paper that generating emotional value (E-value) in social media and networking sites (SMNS) is critical for the survival of new e-service ventures. Hence, by introducing a formal value theory as a coding scheme, we report a study on E-value in SMNS by analyzing how a Swedish start-up industrial design company attempted to build a global presence by creating followers on the web. The aim of the study was to investigate how the company's website design and communication can affect eWOM over time. This was done by capturing a series of ""emoticon and value expressions"" generated by community members from three different e-communication campaigns (2011-2012) with changing website content, hence giving different stimuli to viewers. Those members who expressed emotional value, often incorporating emoticons, displayed both shorter verbal expressions and reaction time. These value expressions, we suggest, are important aspects of eWOM and need to be actively taken into account. The study has implications for information management strategies through using eWOM. (C) 2016 Elsevier Ltd. All rights reserved.",,,,,"Mattsson, Jan/0000-0002-4121-0114",,,,,,,,,,,,0306-4573,1873-5371,,,,SEP,2016,52,5,,,,,721,732,,10.1016/j.ipm.2016.01.001,,,,,,,WOS:000381540600001,,,,,
J,"Gao, SL; Guo, YL; Chen, JB; Li, L",,,,"Gao, Shuli; Guo, Yanli; Chen, Jianbin; Li, Lin",,,Factors affecting the performance of knowledge collaboration in virtual team based on capital appreciation,INFORMATION TECHNOLOGY & MANAGEMENT,,,,,,,,,,,,"Knowledge collaboration (KC) is an important strategy measure to improve knowledge management, focusing on not only efficiency of knowledge cooperation, but also adding value of intellectual capital and social capital. In virtual teams, many factors, such as team's network characteristics, collaborative culture, and individual collaborative intention, affect the performance of KC. By discussing the nature of KC, this paper presents that the performance of can be measured from two aspects: effectiveness of collaboration and efficiency of cooperation. Among them, effectiveness of collaboration is measured through value added and efficiency of cooperation is measured through accuracy and timeliness. Then the paper discusses the factors affecting the performance of KC from network characteristics, individual attributes and team attributes. The results show that network characteristics, individual attributes and team attributes in virtual team have significant impacts on the performance of KC.",,,,,,,,,,,,,,,,,1385-951X,1573-7667,,,,JUN,2016,17,2,,,SI,,119,131,,10.1007/s10799-015-0248-y,,,,,,,WOS:000376612900003,,,,,
J,"Van Osch, W; Steinfield, CW",,,,"Van Osch, Wietske; Steinfield, Charles W.",,,Team boundary spanning: strategic implications for the implementation and use of enterprise social media,JOURNAL OF INFORMATION TECHNOLOGY,,,,,,,,,,,,"Recent team boundary spanning literature has recommended a shift toward assessing the role of virtual tools such as social media. Simultaneously the proliferation of Enterprise Social Media (ESM) points to the need to theorize and investigate the supra-individual usage of these tools, such as their usefulness for organizational groups. This paper responds to both mandates through a theoretical integration of the team boundary spanning and existing ESM literature. Using data from two studies one qualitative and one quantitative this papers addresses two important research questions regarding the empirical relationship between team boundary spanning and ESM for understanding (i) the types of team boundary-spanning activities that group members enact through ESM and (ii) the effects of ESM on extra-team stakeholders' perceptions and reciprocating actions vis-a-vis the team boundary-spanning activities of these group members. The results of this study show that ESM, largely as a function of their visibility affordance, supports a narrow set of representational activities, but offers only limited support for information search and coordination. Furthermore, the findings reveal that ESM activity has a positive effect on extra-team stakeholders' recognition and financial support of the representational ESM posts emanating from the boundary-spanning group. Important implications for theory, strategy, and design are discussed.",,,,,"Steinfield, Charles/0000-0002-2579-755X",,,,,,,,,,,,0268-3962,1466-4437,,,,JUN,2016,31,2,,,SI,,207,225,,10.1057/jit.2016.12,,,,,,,WOS:000378667700008,,,,,
J,"Letina, S",,,,"Letina, Srebrenka",,,Network and actor attribute effects on the performance of researchers in two fields of social science in a small peripheral community,JOURNAL OF INFORMETRICS,,,,,,,,,,,,"The aim of this study is to explore the network effects of the national and disciplinary community and actor attribute effects on the future performance of scientists in two fields of social sciences in Croatia. Based on the publication data from 1992 to 2012, extracted from three databases, we used the co-authorship network from the period 1992-2001 for the specification of nine structural effects to predict individual performance in the 2002-2012 period. Employing the auto-logistic actor attribute models allowed the inclusion of six actor attributes and the analysis of their effects simultaneously with network effects. The results show that future performance is dependent on the national and disciplinary network both in the psychology field and in the sociology field. When controlling for actor attribute effects, these structural effects play a significant role only in sociology, where activity in the network is a negative predictor and having a tie with an actor who is going to be above average in productivity is a positive predictor of the outcome. Institution type in psychology, age and the previous productivity in sociology are significant actor attribute effects. We used log-odds to demonstrate the probabilities of the outcome for three prototypical egonet structures: open, closed and complex; with different numbers of alters with attribute. Specific directions for future research are identified. (C) 2016 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,1751-1577,1875-5879,,,,MAY,2016,10,2,,,,,571,595,,10.1016/j.joi.2016.03.007,,,,,,,WOS:000377413800018,,,,,
J,"Ou, CXJ; Davison, RM",,,,"Ou, Carol X. J.; Davison, Robert M.",,,Shaping guanxi networks at work through instant messaging,JOURNAL OF THE ASSOCIATION FOR INFORMATION SCIENCE AND TECHNOLOGY,,,,,,,,,,,,"Instant messaging (IM) has become increasingly prevalent in social life. However, the use of IM at work remains controversial, owing to its unclear benefits to organizations. In this study, we employ media performance theories and the concept model of communicative ecology to examine the impact of an IM tool on shaping guanxi (i.e., interpersonal relationship) networks in the workplace. Specifically, we propose that IM has the potential to enhance guanxi networks by improving communication quality and building interlocutors' mutual trust in the workplace. The conceptual model is validated with 253 survey responses collected from working professionals in China. The data indicate that communication quality and mutual trust contribute to the development of guanxi networks. The theoretical and practical implications of the findings are discussed.",,,,"Davison, Robert M/E-4383-2013","Davison, Robert M/0000-0002-7243-3521",,,,,,,,,,,,2330-1635,2330-1643,,,,MAY,2016,67,5,,,,,1153,1168,,10.1002/asi.23447,,,,,,,WOS:000374474300009,,,,,
J,"Waverijn, G; Heijmans, M; Spreeuwenberg, P; Groenewegen, PP",,,,"Waverijn, Geeke; Heijmans, Monique; Spreeuwenberg, Peter; Groenewegen, Peter P.",,,"Associations Between Neighborhood Social Capital, Health Literacy, and Self-Rated Health Among People With Chronic Illness",JOURNAL OF HEALTH COMMUNICATION,,,,,,,,,,,,"Health literacy skills are important for health and self-management for people with chronic illness. Neighborhood social capital can provide resources, such as access to information and informal social control over unhealthy behavior. The benefit of these resources, and the access people have to these resources, might depend on levels of health literacy. We investigated whether neighborhood social capital is differentially related to the health of people with chronic illness according to health literacy skills. This study focused on health literacy skills in 4 domains related to the ability to access and understand health information and to the ability to perform self-management. We found a significant positive interaction between social capital and health literacy skills for accessing and understanding health information. This suggests that health literacy enhances people's ability to gain access to and use neighborhood resources to benefit health. There was no interaction effect between social capital and health literacy skills in the other 2 domains. More research is needed to investigate how people with chronic illness can benefit from knowledge, support, and other social resources for health and self-management also whether they have limited health literacy skills.",,,,"Groenewegen, Peter/B-1959-2012","Groenewegen, Peter/0000-0003-4006-1601",,,,,,,,,,,,1081-0730,1087-0415,,,,,2016,21,,,2,,,36,44,,10.1080/10810730.2016.1179369,,,,,,,WOS:000403442500007,27548376,,,,
J,"Lee, SK; Katz, JE",,,,"Lee, Sun Kyong; Katz, James E.",,,Bounded Solidarity Confirmed? How Korean Immigrants' Mobile Communication Configures Their Social Networks,JOURNAL OF COMPUTER-MEDIATED COMMUNICATION,,,,,,,,,,,,"A hierarchical regression analysis of U.S.-based Korean immigrants' mobile communication use (i.e., voice calling and texting) and their social network characteristics (i.e., network size, diversity, and centrality) revealed significant associations between texting with coethnic strong ties and network centrality within the ethnic community. Korean immigrants who texted frequently with both coethnic and host weak ties had larger networks. Network diversity was, however, associated only with voice calling with host ties (both strong and weak). These findings have implications for theories of bounded solidarity. Specifically, the results suggest that mobile communication is significantly associated with (a) denser social networks, and (b) an important and unique source of social capital embedded in immigrant communities.",,,,"Lee, Sun Kyong/L-1282-2019","Lee, Sun Kyong/0000-0002-8645-8922",,,,,,,,,,,,1083-6101,,,,,NOV,2015,20,6,,,,,615,631,,10.1111/jcc4.12142,,,,,,,WOS:000368291800003,,,,,
J,"Cho, V; Hung, H",,,,"Cho, Vincent; Hung, Humphry",,,Sending mobile messages to different social ties in modern urban life How do anxiety and time-shortage matter?,INFORMATION TECHNOLOGY & PEOPLE,,,,,,,,,,,,"Purpose - The purpose of this paper is to investigate the effectiveness of mobile messaging for the purposes of information sharing and social networking based on the types of social ties involved. The authors identify two psychological traits in the model: perceived time shortages (TSs) and anxiety trait. These traits can influence individuals' mobile-messaging usage by facilitating users' connections to different social ties in modern urban life. Design/methodology/approach - The authors distributed questionnaires at random on the streets of certain densely populated areas in Hong Kong to young urbanites, who are the dominant users of technological social media. The authors collected 492 valid responses, which the authors analysed via multivariate regression analysis. Findings - Mobile messages are more effectively used to share information within strongly tied groups rather than weakly tied groups. However, there is little difference between weakly and strongly connected groups in terms of the perceived effectiveness of mobile messages used for social networking. Anxious people are more inclined to send mobile messages to individuals with whom they have weak ties, and people who perceived TSs send more mobile messages to individuals with whom they have strong ties. Research limitations/implications - The rapid nature of information and communication technology has enabled new ""richer"" forms of mobile media. For instance, WhatsApp allows people to attach images and other multimedia files to their messages, and WeChat provides a location-sharing service that enables users to meet new people based on their friendship preferences. Future studies should examine this trend. Originality/value - This study contributes to the literature by elaborating the mobile-messaging behaviour of urban citizens who are anxious and perceive TSs within strongly and weakly connected social groups.",,,,,"CHO, Wing Sing Vincent/0000-0003-0726-8352",,,,,,,,,,,,0959-3845,1758-5813,,,,,2015,28,3,,,,,544,569,,10.1108/ITP-07-2013-0122,,,,,,,WOS:000360114600006,,,,,
J,"Chib, A; Jiang, QL",,,,"Chib, Arul; Jiang, Qiaolei",,,Investigating Modern-Day Talaria: Mobile Phones and the Mobility-Impaired in Singapore,JOURNAL OF COMPUTER-MEDIATED COMMUNICATION,,,,,,,,,,,,"Revisiting the medical and social models of disability, this study adopted the integrated biopsychosocial approach to examine experiences of 25 mobility-impaired respondents in Singapore with using mobile phones. We found that mobile phones provided respondents a greater degree of mobility, a sense of control, and opportunities to escape the stigma of disability, thus challenging the boundaries between the able-bodied and the disabled. Mobile phone appropriation allowed the management of personal identities and social networks, leading to a sense of empowerment. However, mobile phone usage might act as a double-edged sword for disabled people, creating mobile dependencies and a spatial narrowing of social connections. Theoretical and practical implications are discussed.",,,,"JIANG, Qiaolei/C-9709-2012","JIANG, Qiaolei/0000-0003-2802-4584",,,,,,,,,,,,1083-6101,,,,,APR,2014,19,3,,,,,695,711,,10.1111/jcc4.12070,,,,,,,WOS:000334442100026,,,,,
J,"Kumar, S; Jan, JM",,,,"Kumar, Sameer; Jan, Jariah Mohd.",,,Relationship between authors' structural position in the collaboration network and research productivity Case of Indian earth scientists,PROGRAM-ELECTRONIC LIBRARY AND INFORMATION SYSTEMS,,,,,,,,,,,,"Purpose - The purpose of this paper is to compute and analyze the topological properties of co-authorship network formed between earth scientists in India. As a case study, the authors evaluate bibliographic data of authors who have contributed research articles in the Journal of the Geological Society of India, a premier earth science journal in India. Design/methodology/approach - Research articles totaling 3,903 records from 1970 to 2011 were harvested from the ISI Web of Science SCI database and analyzed using Social Network Analysis. Findings - The author productivity in terms of number of papers published followed Lotka's law with beta = 2.1027. A dense giant component was detected that spanned 73 percent of the network with a density of 0.0017 and clustering coefficient of 0.631, suggesting high level of knowledge diffusion and a rapid flow of information and creativity in this network. Local metrics were calculated using degree, betweenness and closeness centralities. A strong correlation was seen between degree and author productivity (number of works) and betweenness centrality and author productivity, suggesting that author's number of connections and controlling ""in-between"" position in the network may be providing the authors' with the knowledge and resources to be more productive. Originality/value - The impact of human actions on the earth systems is a hot topic of research in India. This is one of the first works that investigates co-authorship networks of Indian earth science researchers.",,,,"mohd jan, jariah/B-3971-2009; Kumar, Sameer/E-3246-2010; Kumar, Sameer/P-8531-2015","Kumar, Sameer/0000-0002-6425-278X",,,,,,,,,,,,0033-0337,1758-7301,,,,,2014,48,4,,,,,355,369,,10.1108/PROG-01-2013-0002,,,,,,,WOS:000342048100002,,,,,
J,"Figueiredo, PN",,,,"Figueiredo, Paulo N.",,,Embedding with multiple knowledge sources to improve innovation performance: the learning experience of Motorola in Brazil,KNOWLEDGE MANAGEMENT RESEARCH & PRACTICE,,,,,,,,,,,,"This article explores how a subsidiary of a multi-national enterprise (MNE) in an emerging economy embeds with multiple knowledge sources, both in its corporate network (internal) and in the host country (external), to create the capability to undertake innovative activities. Drawing on first-hand and intrafirm field evidence over the lifetime of a subsidiary in the information and communications technology industry in Brazil (1996-2009) the article finds that: (1) Within 10 years, the case subsidiary attained advanced, near-world leading innovation performance in three technological functions: project management, software engineering and product and solutions; (2) This was an outcome of how the firm simultaneously engaged in knowledge-intensive linkages based on increased frequency of use and improved quality over time, with specific internal and external counterparts; (3) However, some counterparts and linkages were more effective than others in contributing to the subsidiary's innovation performance. Drawing on a novel approach that examines the relationship between dual embeddedness and innovative performance, this article extends our understanding of embeddedness as part of knowledge-seeking strategies of MNE-subsidiaries. It also provides new insights to deepen the analysis of the nuances of subsidiaries' multiple embeddedness, especially in emerging economies.",,,,"Figueiredo, Paulo N/F-3838-2010; Figueiredo, Paulo/J-2958-2014",,,,,,,,,,,,,1477-8238,1477-8246,,,,NOV,2013,11,4,,,,,361,373,,10.1057/kmrp.2012.19,,,,,,,WOS:000327285900004,,,,,
J,"Zha, XJ; Li, J; Yan, YL",,,,"Zha, Xianjin; Li, Jing; Yan, Yalan",,,Understanding the moderating effect of tie on the transfer of ease of use and usefulness from print resources to electronic resources,LIBRARY & INFORMATION SCIENCE RESEARCH,,,,,,,,,,,,"Chinese university libraries are transitioning from traditional print collections to hybrid collections, resulting in collections which may be print-only, electronic-only, or contain both formats. This leads to many challenges in the management of electronic library resources. This study explores the moderating effect of tie (perceived similarity) on the transfer of ease of use (amount of effort required to use library resources) and usefulness (the degree to which using library resources would improve performance) from print resources to electronic resources, with the view in mind of facilitating the effective use of online electronic resources in Chinese university libraries. Drawing upon self-perception theory and the technology acceptance model (TAM), a research model is developed and tested using questionnaires and, partial least squares (PLS) structural equation Modeling (SEM).:The results suggest that the perceived tie by users between print resources and electronic resources positively moderates the transfer of ease of use from print to electronic, while negatively moderating the transfer of usefulness from print to electronic. (c) 2013 Elsevier Inc. All rights reserved.",,,,,,,,,,,,,,,,,0740-8188,,,,,JUL,2013,35,3,,,,,223,231,,10.1016/j.lisr.2013.02.005,,,,,,,WOS:000322944300008,,,,,
J,"Cabezas-Clavijo, A; Jimenez-Contreras, E; Lopez-Cozar, ED",,,,"Cabezas-Clavijo, Alvaro; Jimenez-Contreras, Evaristo; Delgado Lopez-Cozar, Emilio",,,Is there a relation between size and scientific performance of research groups? A Spanish university as a case study,REVISTA ESPANOLA DE DOCUMENTACION CIENTIFICA,,,,,,,,,,,,"An analysis of the performance of research groups from a bibliometric point of view is presented. We take into account the 258 research groups from the University of Murcia as a case study (excluding those from Humanities), in order to delve into the relationship between the size and the scientific performance of research groups, using absolute and relative bibliometric measures. Results point out that groups with more members show higher absolute values of production, visibility and impact as a consequence of their bigger size. Regarding relative indicators, we conclude that there is a statistically significant relationship between group size and the share of first quartile publications, as well as with the normalised citation impact. These results are determined by the Social Sciences area, where also per capita output is positively affected by group size. However, no statistical evidence has been found in the other areas regarding the possible influence of group size upon relative indicators. Finally, implications of these results for decision-making in research policy are discussed.",,,,"Cabezas-Clavijo, Alvaro/C-8670-2009; Lopez-Cozar, Emilio Delgado/I-8406-2012","Cabezas-Clavijo, Alvaro/0000-0001-9641-8855; Lopez-Cozar, Emilio Delgado/0000-0002-8184-551X",,,,,,,,,,,,0210-0614,1988-4621,,,,,2013,36,2,,,,,,,e006,10.3989/redc.2013.2.984,,,,,,,WOS:000320776100001,,,,,
J,"Poltrock, S; Handel, M",,,,"Poltrock, Steven; Handel, Mark",,,Models of Collaboration as the Foundation for Collaboration Technologies,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,,,,,,,,,,,,"Can models of collaboration serve as foundations for development of collaborative technologies in much the same way that engineers use models when developing complex systems? We explore this issue by investigating how eight approaches to understanding or modeling collaboration could be used to improve technologies that support processes used in a large aerospace program. Some modeling approaches are ostensive, defining how collaboration should be achieved or how the technology should be used. These approaches provide ways of documenting, analyzing, simulating, and automating the process. Other approaches are performative, describing actual collaboration behavior and actual technology use. Performative approaches reveal the variability in collaboration and deviations from the intended process. Technologies can benefit from and facilitate both types of modeling approaches by recording collaborative events for later analysis. We conclude by considering ways that modeling collaboration could contribute to requirements analysis, new collaboration capabilities, adoption, and maximizing benefit from technologies.",,,,,,,,,,,,,,,,,0742-1222,1557-928X,,,,SUM,2010,27,1,,,,,97,122,,10.2753/MIS0742-1222270105,,,,,,,WOS:000280784500006,,,,,
J,"Kaiser, S; Kansy, S; Mueller-Seitz, G; Ringlstetter, M",,,,"Kaiser, Stephan; Kansy, Simone; Mueller-Seitz, Gordon; Ringlstetter, Max",,,Weblogs for organizational knowledge sharing and creation: a comparative case study,KNOWLEDGE MANAGEMENT RESEARCH & PRACTICE,,,,,,,,,,,,"The use of weblogs as an information and communication technology for knowledge sharing and creation is a novel social and organizational phenomenon. In this paper, we identify and explain contingency factors that influence the successful use of weblogs for knowledge sharing and creation. We start from the assumption that successful knowledge management requires the motivation of people to engage in knowledge-related communication. Based on a comparison of two antithetic cases, we identify and discuss four contingency factors that directly influence the motivational impact of weblogs on organizational knowledge sharing and creation. Knowledge Management Research & Practice (2009) 7, 120-130. doi: 10.1057/kmrp.2008.35",,,,"Kaiser, Stephan/K-3221-2013; Wang, Charles/B-5565-2011","Kaiser, Stephan/0000-0002-3521-5111; Wang, Charles/0000-0001-9331-8437",,,,,,,,,,,,1477-8238,,,,,JUN,2009,7,2,,,,,120,130,,10.1057/kmrp.2008.35,,,,,,,WOS:000282845400002,,,,,
J,"Holland, M",,,,"Holland, M",,,Diffusion of innovation theories and their relevance to understanding the role of librarians when introducing users to networked information,ELECTRONIC LIBRARY,,,,,,,,,,,,"This review aims to provide an overview of the ideas, theories and research relating to the diffusion of innovations. It seeks to place the relationship between librarians and the Internet and related networked information within the context of diffusion research. It includes a brief background to diffusion research and a description of the basic model proposed by Everett M. Rogers. The theory of change agents and change agencies is discussed with the role of weak ties in the diffusion of ideas through communication networks. The implications of the need to achieve a critical mass in some applications of networked communication are outlined together with theories about critical mass. The review identifies the characteristics that make these technologies unique and discusses the implications for future research. Finally, the relevance of diffusion theory to librarians seeking to introduce new communication-based technologies into academic departments is discussed.",,,,,,,,,,,,,,,,,0264-0473,,,,,OCT,1997,15,5,,,,,389,394,,10.1108/eb045587,,,,,,,WOS:A1997YC34100008,,,,,
J,"DOTY, P; BISHOP, AP; MCCLURE, CR",,,,"DOTY, P; BISHOP, AP; MCCLURE, CR",,,SCIENTIFIC NORMS AND THE USE OF ELECTRONIC RESEARCH NETWORKS,PROCEEDINGS OF THE ASIS ANNUAL MEETING,,,,,54TH ANNUAL MEETING OF THE AMERICAN SOC FOR INFORMATION SCIENCE ( ASIS 91 ),"OCT 27-31, 1991","WASHINGTON, DC",AMER SOC INFORMAT SCI,,,,"This paper discusses the relationship between the normative structure of science and the use of electronic networks by researchers. The literature on social and technical norms in science was reviewed, and empirical data were gathered, in focus groups and interviews, from researchers, network managers, and R&D managers. The paper argues that scientific norms play a role in how researchers use networks and how researchers perceive network policies. Network policy makers and managers should understand the influence of norms on the research community when implementing electronic research networks at the institutional, regional, or national level.",,,,,,,,,,,,,,,,,0044-7870,,,,,,1991,28,,,,,,24,38,,,,,,,,,WOS:A1991GP78900006,,,,,
J,"Dong, XY; Wang, TN",,,,"Dong, Xueyan; Wang, Tienan",,,Social tie formation in Chinese online social commerce: The role of IT affordances,INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT,,,,,,,,,,,,"Social media technology creates an opportunity to shift the formation of impersonal relationships from offline to online. The theory of IT affordances provides a basis for theorizing how the use of online social commerce (OSC) technology facilitates the formation of social ties in an OSC context. In this paper, integrating theories of IT affordances and social ties, we develop a model to explore how the six sub-dimensions of OSC IT affordances (i. e., visibility, metavoicing, triggered attending, guidance shopping, social connecting, and trading) aid buyers and sellers in building strong and weak OSC ties. A survey of 511 buyers from WeChat shows that five of the six IT affordances enhance the quality of interactivity, and thereby facilitate social ties (both strong and weak), which in turn contribute to buyers' repurchase intentions. Additionally, the findings confirm the positive moderating effect of perceived effectiveness of e-commerce institutional mechanisms (PEEIM) on the strong tie formation process. This paper advances the affordances and social tie literature by examining the antecedents and outcomes of OSC social ties in more detail. Our findings not only benefit the researchers in interpreting how technology helps form different types of relationships in OSC, but also assists practitioners in developing better OSC management strategy.",,,,,,,,,,,,,,,,,0268-4012,1873-4707,,,,OCT,2018,42,,,,,,49,64,,10.1016/j.ijinfomgt.2018.06.002,,,,,,,WOS:000439706500005,,,,,
J,"Fan, HM; Lederman, R",,,,"Fan, Hanmei; Lederman, Reeva",,,Online health communities: how do community members build the trust required to adopt information and form close relationships?,EUROPEAN JOURNAL OF INFORMATION SYSTEMS,,,,,,,,,,,,"Online Health Communities (OHCs) have become a popular avenue for people to share common concerns about a health topic. However, because users of these forums tend not to have formal medical training, they often cannot verify objectively the soundness of the advice provided. Thus, there is a need to understand better the mechanism through which people trust and utilise information found on these forums. In testing a theory-based trust model, we find that forum users accept advice more readily as they develop cognitive trust (trust based on a cognitive assessment) and/or affective trust (trust based on an emotional connection). Affective trust is also closely related to formation of relational closeness. This indicates that, while both forms of trust are important, the development of emotional connections provides for long-term OHCs interactions. Findings here, indicate that prior exchanges are not needed to accessand utiliseOHC community resources.However, trust (developed through prior exchanges) is required for a recipient toleverage the contributor's social capital for information adoption and relational closeness. These findings allow the distribution of social capital to be viewed in terms of an asymmetrical model where it is possible to accept capital, in the form of advice, without first demonstrating trustworthiness. In the OHC setting the onus is on the contributor of advice to establish trustworthiness, whereas traditionally social capital theory requires receivers of capital to establish trust. These findings are important for site designers and provide insight to managers and developers of OHCs regarding the behaviours and motivations of forum users.",,,,,,,,,,,,,,,,,0960-085X,1476-9344,,,,,2018,27,1,,,,,62,89,,10.1080/0960085X.2017.1390187,,,,,,,WOS:000427849500005,,,,,
J,"Gvili, Y; Levy, S",,,,"Gvili, Yaniv; Levy, Shalom",,,Consumer engagement with eWOM on social media: the role of social capital,ONLINE INFORMATION REVIEW,,,,,,,,,,,,"Purpose The nature of digital media channels are important factors in explaining consumers' behavior over the Web, and specifically on social network sites (SNS). The purpose of this paper is to propose a conceptual framework explaining consumer engagement with electronic word of mouth (eWOM) communication via SNS, based on key attributes of this media channel. Design/methodology/approach Based on the expectancy value theory (EVT), a conceptual framework is proposed to model the effect of eWOM channel attributes on eWOM engagement process. Consumer eWOM engagement is conceptualized as a second-order construct. A structural equation modeling procedure was employed to empirically test the model using data collected from two social media communication channels. Findings First, results suggest that engagement with eWOM can be conceptualized as a second-order construct based on user tendency to receive or share eWOM with other network members. Second, the path analysis model supports the employment of EVT and shows that two key attributes of eWOM channels, social capital and credibility, significantly affect consumer attitude toward eWOM via SNS. Attitude toward eWOM, in turn, affects eWOM engagement. Third, SNS channel type moderates the effect on attitude. Practical implications Marketing communication practitioners should note that the strength of social ties plays a key role in spreading eWOM on SNS effectively. This insight should be employed a part of social media marketing strategy. Originality/value This is first research that models the effect of social media attributes on eWOM engagement and demonstrates the moderating role of channel type. The model is highly valuable in light of the importance of the concept of engagement in internet research.",,,,,,,,,,,,,,,,,1468-4527,1468-4535,,,,,2018,42,4,,,,,482,505,,10.1108/OIR-05-2017-0158,,,,,,,WOS:000442235300004,,,,,
J,"Hong, YL; Pavlou, PA; Shi, N; Wang, KL",,,,"Hong, Yili; Pavlou, Paul A.; Shi, Nan; Wang, Kanliang",,,ON THE ROLE OF FAIRNESS AND SOCIAL DISTANCE IN DESIGNING EFFECTIVE SOCIAL REFERRAL SYSTEMS,MIS QUARTERLY,,,,,,,,,,,,"Online referral systems help firms attract new customers and expand their customer base by leveraging the social relationships of existing customers. We integrate ultimatum game theory, which focuses on fairness, with motivation theories to investigate the effects of social distance and monetary incentives on the performance of three competing designs for online referral systems: rewarding only or primarily the proposer, rewarding only or primarily the responder, and dividing the reward equally or fairly between the proposer and responder. A set of controlled laboratory and randomized field experiments were conducted to test how the fairness of the split of the reward (equal/fair versus unequal/unfair split of the referral bonus) and social distance (small versus large) between the proposer and the responder jointly affect the performance of online referral systems (the proposer sending an offer and the responder accepting the offer). For a large social distance (acquaintances or weak tie relationships), equally splitting the referral bonus results in the best performance. However, for a small social distance (friends or strong tie relationships), an equal split of the referral reward does not improve referral performance, which suggests that under a small social distance, monetary incentives may not work effectively. Face validity and external validity (generalizability) are ensured using two distinct measures of social distance across several contexts. Through the analysis of the interaction effects of fairness and social distance, our research offers theoretical and practical implications for social commerce by showing that the effectiveness of fairness on the success of online social referrals largely depends on social distance.",,,,"Hong, Yili/M-6093-2016","Hong, Yili/0000-0002-0577-7877",,,,,,,,,,,,0276-7783,,,,,SEP,2017,41,3,,,,,787,+,,,,,,,,,WOS:000407896800006,,,,,
J,"van den Boer, Y; Pieterson, W; Arendsen, R; van Dijk, J",,,,"van den Boer, Yvon; Pieterson, Willem; Arendsen, Rex; van Dijk, Jan",,,Towards a model of source and channel choices in business-to-government service interactions: A structural equation modeling approach,GOVERNMENT INFORMATION QUARTERLY,,,,,,,,,,,,"With a growing number of available communication channels and the increasing role of other information sources, organizations are urged to rethink their service strategies. Most theories are limited to a one-dimensional focus on source or channel choice and do not fit into today's networked communication landscape. The goal of this paper is to provide insight into the similarities, differences, and interdependencies of source and channel choices. Using structural equation modeling, a conceptual model is quantitatively tested among 1218 representatives of small and medium-sized businesses. Indications for source-channel interdependency were found in the effects of source and relationship characteristics on channel choices. Our data indicate key differences for the impact of prior experiences, relationship characteristics and social influences. Moreover, differences exist not only between sources and channels in general but also between various types of channel choices and various types of source choices, which seems to divert from existing theories.",,,,,,,,,,,,,,,,,0740-624X,1872-9517,,,,SEP,2017,34,3,,,,,434,456,,10.1016/j.giq.2017.07.002,,,,,,,WOS:000418210300008,,,,,
