PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
B,"Hsieh, RM; Kelley, DJ; Liu, CY",,"Xiaowen, J; Erming, X; Schneider, I",,"Hsieh Rumei; Kelley, Donna J.; Liu Changyung",,,"Prior Knowledge, Entrepreneurial Alertness, and Innovative Opportunities: The Moderating Effect of Social Networks","STRATEGIC MANAGEMENT ENGINEERING: ENTERPRISE, ENVIRONMENT AND CRISIS",,,,,International Conference on Strategic Management,"JUN 25-30, 2009","Chengdu, PEOPLES R CHINA",,,,,"Opportunity recognition is often an initial, but crucial step in the entrepreneurial process. The purpose of this study is elaborate the relationships between entrepreneurs' prior knowledge (markets and technology), social networks (strong ties and weak ties), entrepreneurial alertness (perception and interpretation ability), and recognizing innovative opportunities. In addition, we emphasize the moderating role of social networks in the relationship between prior knowledge and entrepreneurial alertness. This study is a pilot study of a larger survey of nascent entrepreneurs in China's Taiwan Province. Participants were founders of start-ups in Taiwanese incubators. We mailed a structured questionnaire to a total of 756 entrepreneurs and 45 (6.0%) valid returns were obtained. Results indicate that social networks comprising weak ties had positive effects on entrepreneurial alertness. In addition, interpretation ability was positively associated with the innovativeness of the opportunities the entrepreneurs recognized. Our findings indicate that an entrepreneur's weak ties are the dominating factor affecting entrepreneurial alertness and innovative opportunities.",,,,,,,,,,,,,,,,,,,978-7-5614-4376-7,,,,2009,,,,,,,635,647,,,,,,,,,WOS:000268879300094,,,,,
B,"Zenou, Y","Zenou, Y",,,"Zenou, Y.","Zenou, Y",,Urban Labor Economics,URBAN LABOR ECONOMICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-521-69822-1; 978-0-521-87538-7,,,,2009,,,,,,,,,,,10.1057/9780230370944,,,,,,WOS:000308502800019,,,,,
J,"Bodin, O; Crona, BI",,,,"Bodin, Orjan; Crona, Beatrice I.",,,Management of Natural Resources at the Community Level: Exploring the Role of Social Capital and Leadership in a Rural Fishing Community,WORLD DEVELOPMENT,,,,,,,,,,,,"Social capital and leadership characteristics are important in resource management. We present a case study of a fishing community showing high levels of social capital quantified through social network analysis, but low willingness to report rule breaking. Furthermore, identified key individuals possess few links to financial institutions and important markets. These findings may. individually or in combination, explain the lack of common initiatives to deal with the over-exploitation of fisheries. Alternative hypotheses are also discussed and include homogeneity among key individuals leading to poor recognition of the problem of changing ecological conditions, and the structural characteristics of their relational network, which reveal one person in it very influential position. (c) 2008 Elsevier Ltd. All rights reserved.",,,,"Bodin, Orjan/A-5098-2010","Bodin, Orjan/0000-0002-8218-1153; Crona, Beatrice/0000-0003-1617-4067",,,,,,,,,,,,0305-750X,,,,,DEC,2008,36,12,,,,,2763,2779,,10.1016/j.worlddev.2007.12.002,,,,,,,WOS:000261901600013,,,,,
J,"Abramovay, R; Magalhaes, R; Schroder, M",,,,"Abramovay, Ricardo; Magalhaes, Reginaldo; Schroder, Monica",,,Social Movements Beyond the Iron Cage: Weak Ties in Territorial Development,WORLD DEVELOPMENT,,,,,,,,,,,,"The incentives and governance system of organizations are important in explaining how they behave in localized development processes. This article builds on the observation that the literature on territorial development does not generally address the action of social movements. At the same time, research on social movements rarely studies their effects on the territories ill which they act. This text is a contribution to fill this gap. It compares two social movement organizations: a trade union federation and a credit cooperative system operating throughout southern Brazil, Both organizations share common origins and social bases, yet their impacts oil territories have been quite different. The analysis focuses Oil the social ties that link trade unions and cooperatives to their territories to show that governance systems may explain the performance of each organization, especially with regard to their capacity for innovation. (c) 2008 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,0305-750X,,,,,DEC,2008,36,12,,,,,2906,2920,,10.1016/j.worlddev.2007.11.020,,,,,,,WOS:000261901600021,,,,,
J,"Reagans, RE; Zuckerman, EW",,,,"Reagans, Ray E.; Zuckerman, Ezra W.",,,Why knowledge does not equal power: the network redundancy trade-off,INDUSTRIAL AND CORPORATE CHANGE,,,,,101st Annual Meeting of the American-Sociological-Association,"AUG 11-14, 2006","Montreal, CANADA",Amer Sociol Assoc,,,,"We show that if actors are defined as more knowledgeable when they possess more information, and if actors are defined as more powerful when they can extract greater surplus while exchanging resources, there is a fundamental trade-off in the social structural foundations of power and knowledge. This trade-off derives from the opposing implications of having redundant (i.e., directly or indirectly linked) contacts. Insofar as egos alters are nonredundant, ego can be expected to become more knowledgeable more quickly. And such nonredundancy can also be the basis for great power as ego monopolizes the flow of resources (including information) between egos alters. However, the very same mechanism that is behind egos power as a provider of resources - i.e., the possession of nonsubstituitable resources on the part of disconnected contacts also implies that that egos alters will themselves be monopolists, thus weakening ego as an acquirer of resources. Furthermore, while the surplus earned from providing resources on monopoly terms is potentially much greater than the surplus earned from acquiring resources on competitive terms, the former strategy carries the risk that socially distant actors will not value one anothers resources. Beyond elucidating the trade-off in the social structural foundation of knowledge and power, our framework also shows how the opposing implications of redundancy are the basis for a broad family of well known trade-offs (cosmopolitanism versus localism; exploration versus exploitation; insider versus stranger; robust versus simple identities) whose relationships with one another and with power and knowledge have not been appreciated. For all such trade-offs, the greater potential returns afforded by nonredundancy are balanced by the surer returns available from redundancy.",,,,,,,,,,,,,,,,,0960-6491,1464-3650,,,,OCT,2008,17,5,,,,,903,944,,10.1093/icc/dtn036,,,,,,,WOS:000259327600001,,,,,
J,"Tassier, T; Menczer, F",,,,"Tassier, Troy; Menczer, Filippo",,,"Social network structure, segregation, and equality in a labor market with referral hiring",JOURNAL OF ECONOMIC BEHAVIOR & ORGANIZATION,,,,,,,,,,,,"We examine the effects of social network structure on inequality in a model of referral hiring that focuses on groups rather than individuals. More random social networks yield higher employment rates than less random ones if the population is integrated or job vacancy information flows are random. However less random social networks allow for better containment of job information inside a group in a segregated population with non-random job information flows, resulting in higher employment rates. We report on the robustness of these findings with respect to the size of minority and majority groups and the amount of social segregation. (c) 2007 Elsevier B.V. All rights reserved.",,,,,"Menczer, Filippo/0000-0003-4384-2876",,,,,,,,,,,,0167-2681,1879-1751,,,,JUN,2008,66,4-Mar,,,,,514,528,,10.1016/j.jebo.2006.07.003,,,,,,,WOS:000256629200005,,,,,
J,"Matzler, K; Renzl, B; Muller, J; Herting, S; Mooradian, TA",,,,"Matzler, Kurt; Renzl, Birgit; Mueller, Julia; Herting, Stephan; Mooradian, Todd A.",,,Personality traits and knowledge sharing,JOURNAL OF ECONOMIC PSYCHOLOGY,,,,,,,,,,,,"In this paper, we describe an empirical study that relates three personality traits (agreeableness, conscientiousness and openness) to knowledge sharing. In the existing literature considerable attention has been paid to managerial influences on knowledge sharing, technological support through information and communication systems, or individual characteristics like motivation or the perception of conflict of interest or vulnerability. Instead we concentrate on the role that personal dispositions play in individual's knowledge sharing behavior. By means of structural equation modeling with PLS, we discover significant correlations between the personality traits and knowledge sharing within teams of an engineering company. Our results clearly contribute to the existing literature, as they offer empirical evidence of the impact of enduring individual characteristics on knowledge sharing. (C) 2007 Elsevier B.V. All rights reserved.",,,,"Matzler, Kurt/M-5994-2013","Renzl, Birgit/0000-0003-0109-0784; matzler, Kurt/0000-0002-3132-4388",,,,,,,,,,,,0167-4870,,,,,JUN,2008,29,3,,,,,301,313,,10.1016/j.joep.2007.06.004,,,,,,,WOS:000257044000004,,,,,
J,"Wang, W; Moffatt, PG",,,,"Wang, Wen; Moffatt, Peter G.",,,Hukou and graduates' job search in china,ASIAN ECONOMIC JOURNAL,,,,,,,,,,,,"This paper presents evidence that graduates from rural areas, classified as non-urban Hukou, choose to invest in higher levels of job-search effort (as measured by number of different search methods used and the number of employers contacted) and also set a lower reservation wage, reflected in acceptance of a lower starting salary, than do comparable graduates of urban Hukou, in China. The former also appear to have higher probabilities of being employed, in terms of both their higher probabilities of receiving offers and, more importantly, their higher probabilities of acceptance. The evidence thus suggests that graduates with non-urban Hukou face more intense pressure to gain employment in the period leading up to graduation, than do their urban counterparts. More generally, the evidence suggests that effort invested in job search is rewarded in the graduate labor market in China.",,,,,,,,,,,,,,,,,1351-3958,1467-8381,,,,MAR,2008,22,1,,,,,1,23,,10.1111/j.1467-8381.2008.00266.x,,,,,,,WOS:000254844000001,,,,,
J,"Patacchini, E; Zenou, Y",,,,"Patacchini, Eleonora; Zenou, Yves",,,The strength of weak ties in crime,EUROPEAN ECONOMIC REVIEW,,,,,,,,,,,,"The aim of this paper is to investigate whether weak ties play an important role in explaining criminal activities. We first develop a model where individuals learn about crime opportunities by interacting with other peers. These interactions can take the form of either strong or weak ties. We find that increasing the percentage of weak ties induces more transitions from non-crime to crime and thus the crime rate in the economy increases. This is because, when the percentage of weak ties is high, delinquents and non-delinquents are in close contact with each other. We then test these predictions using the U.S. National Longitudinal Survey of Adolescent Health (AddHealth), which contains unique detailed informations on friendship relationships among teenagers. The theoretical predictions of our model are confirmed by the empirical analysis since we find that weak ties, as measured by friends of friends, have a positive impact on criminal activities. (C) 2007 Elsevier B.V. All rights reserved.",,,,,"Zenou, Yves/0000-0001-6516-0812",,,,,,,,,,,,0014-2921,,,,,FEB,2008,52,2,,,,,209,236,,10.1016/j.euroecorev.2007.09.002,,,,,,,WOS:000254376200002,,,,,
S,"Chan, KYA; Oerlemans, LAG; Pretorius, TMW",,,IEEE,"Chan, Kai-Ying A.; Oerlemans, Leon A. G.; Pretorius, Tinus M. W.",,,A Conceptual Model of the Impacts of Networking on Innovative Performance of New Technology-Based Firms,"2008 PORTLAND INTERNATIONAL CONFERENCE ON MANAGEMENT OF ENGINEERING & TECHNOLOGY, VOLS 1-5",Portland International Conference on Management of Engineering and Technology,,,,Portland International Conference on Management Engineering and Technology,"JUL 27-31, 2008","Univ Pretoria, Cape Town, SOUTH AFRICA","Eskom, Exxaro, Lonmin, PBMR, Sasol, Portland State Univ, Dept Engn & Technol Management, Maseeh Coll Engn & Comp Sci",Univ Pretoria,,,"In the recent past, several researchers explored the added-values of Science Parks. On the basis of empirical research, some questioned the assumed benefits of the science park model, whereas others reported positive outcomes. As a result, mixed findings regarding the benefits of science parks for firms can be observed. An important criterion in analyzing the effects of science parks is the level of networking as science parks often are regarded as a perfect location for interorganizational knowledge exchange and collaboration. Different levels and types of networking could be one of the explanations for these mixed findings. The literature on networks mainly stresses the benefits of networking in general, and networking between firms located on science parks in particular. This paper proposes that networks can have both positive and negative effects for firms located on science parks. The aim of this study is to theoretically explore the impacts of networking on innovative performace of on-park and off-park firms. A conceptual model is developed including the main and interaction effects of various aspects of inter-organizational networks on innovative performance. Absorptive capacity is also included in the model to account for firm-specific abilities.",,,,"Oerlemans, Leon/K-1732-2019","Oerlemans, Leon/0000-0002-7495-4515",,,,,,,,,,,,2159-5100,,978-1-890843-17-5,,,,2008,,,,,,,443,453,,10.1109/PICMET.2008.4599653,,,,,,,WOS:000261710000052,,,,,
B,"Zhu, YL; Ma, QG; Mo, Y",,"Zhang, S; Zhang, H",,Zhu Yali; Ma Qingguo; Mo Yan,,,Analysis on the Impacting Factors of Inter-Enterprise Knowledge Transfer Based on the Perspective of Social Network-a Conceptual Model,"ADVANCES IN MANAGEMENT OF TECHNOLOGY, PT 1",,,,,International Conference on Management of Technology,2008,"Taiyuan, PEOPLES R CHINA","Shanxi Prov Assoc Risk Management, Shanxi Univ Finance & Econ",,,,"Based on the perspective of social network, the author summarize the impacting factors of inter-enterprise knowledge transfer as characteristics of network, characteristics of knowledge to be transferred, characteristics of knowledge-source enterprise and characteristics of knowledge-receiving enterprise. We especially argue that characteristics of network do not influence the effect of knowledge transfer directly. However, they influence the effect of knowledge transfer through enhancing the motivation and transfer capacity of both the source enterprise and the receiving enterprise. The characteristics of network play a moderating role on the effect of the characteristics of knowledge on knowledge transfer.",,,,,,,,,,,,,,,,,,,978-0-646-50024-9,,,,2008,,,,,,,255,+,,,,,,,,,WOS:000260117400044,,,,,
B,"Dang, XH; Li, L",,"Zhang, S; Zhang, H",,Dang Xinghua; Li Ling,,,Study on the Effect of Network Embeddedness to Knowledge Acquisition in Different Stage,"ADVANCES IN MANAGEMENT OF TECHNOLOGY, PT 1",,,,,International Conference on Management of Technology,2008,"Taiyuan, PEOPLES R CHINA","Shanxi Prov Assoc Risk Management, Shanxi Univ Finance & Econ",,,,"Network embeddedness affects the validity of enterprise knowledge acquisition. Former related studies were mainly made integratively, focusing on the ultimate result of knowledge acquisition,which is difficult to obtain a consentaneous conclusion. In this paper, based on the review and analysis of former researches, knowledge acquisition is divided into four stages, including search, discrimination, receiving, application, and innovation. According the characteristics of the four stages of knowledge acquisition, the effects of relational embeddedness and structural embeddedness upon enterprise knowledge acquisition are analyzed and discussed by using the method of demonstration. The result shows that, when knowledge acquisition takes place at different stages, the effects of network embeddedness upon the knowledge acquisition display a remarkable difference.",,,,,,,,,,,,,,,,,,,978-0-646-50024-9,,,,2008,,,,,,,307,313,,,,,,,,,WOS:000260117400052,,,,,
B,"Dolfsma, W; Aalbers, R",,"Davis, JB; Dolfsma, W",,"Dolfsma, Wilfred; Aalbers, Rick",,,Social networks: structure and content,ELGAR COMPANION TO SOCIAL ECONOMICS,Elgar Original Reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-84542-280-6,,,,2008,,,,,,,390,405,,,,,,,,,WOS:000301644500024,,,,,
S,"Peng, XM; Yan, GQ; Sun, Y; Zhang, HB",,,IEEE,"Peng, Xinmin; Yan, Guoqing; Sun, Yuan; Zhang, Haibo",,,"Tie Strengths of Interfirm Network, Market Uncertainty, and Innovation: A Case Study","IEEM: 2008 INTERNATIONAL CONFERENCE ON INDUSTRIAL ENGINEERING AND ENGINEERING MANAGEMENT, VOLS 1-3",International Conference on Industrial Engineering and Engineering Management IEEM,,,,International Conference on Industrial Engineering and Engineering Management,"DEC 08-11, 2008","Singapore, SINGAPORE","IEEE Engn Management Soc, Singapore Chapter, IEEE Singapore Sect",,,,"This paper rather focuses on analyzing the impact of different network tie strengths on exploratory and exploitative innovation success. The case of Haitian Group is employed to explore and explain the relative propositions. Our key claim is that the benefits of each type of firm tie not only vary across each other but will be moderated by market uncertainty such that certain types of ties will matter more or less under certain conditions. Specially, Strong ties are valuable in environments that require exploitation, while weak ties would be more appropriate for exploration. From the firm as a whole, exploration and exploitation are two essential innovative models, under which firms need make a reasonable choice between them according the development stage, market environment and innovative targets, and maintain the number of strong or weak ties at a reasonable proportion.",,,,,,,,,,,,,,,,,2157-3611,,978-1-4244-2629-4,,,,2008,,,,,,,2107,+,,10.1109/IEEM.2008.4738243,,,,,,,WOS:000269126600423,,,,,
J,"Sabatini, F",,,,"Sabatini, Fabio",,,Social capital and the quality of economic development,KYKLOS,,,,,,,,,,,,"There is a surprising gap in the economic literature on social capital. First, we lack studies addressing the effects of social capital on those facets of development that can contribute in making growth more sustainable in the long run, like, for example, human development and social cohesion. Second, it is still unclear what type of networks may exert a positive effect on the different dimensions of development. In particular, the literature has not yet provided a rigorous assessment of the role of strong family ties, that are generally referred to as a form of bonding social capital causing backwardness. This paper investigates the relationship between the three types of social capital so far identified by the literature (i.e. bonding, bridging and linking), and the ""quality"" of economic development, as expressed by human development and an index of social well-being summarizing the state of health of urban ecosystems, public services, gender equality, and labour markets. The empirical analysis is articulated in two stages carried out by means of a multivariate analysis and of a structural equations models analysis. The results suggest that the linking social capital shaped by voluntary organizations has significantly positive effect on human development, but is irrelevant for social well-being. The bonding social capital shaped by strong family ties negatively affects human development, but significantly fosters the quality of life, mainly through a reduction of workers' precariousness. The bridging social capital of weak ties connecting friends and acquaintances follows the pattern of bonding social capital: it is reinforced by strong family ties and has significantly negative effect on human development.",,,,,,,,,,,,,,,,,0023-5962,,,,,,2008,61,3,,,,,466,499,,10.1111/j.1467-6435.2008.00413.x,,,,,,,WOS:000257757200008,,,,,
J,"Morrison, A",,,,"Morrison, Andrea",,,"Gatekeepers of knowledge within industrial districts: Who they are, how they interact",REGIONAL STUDIES,,,,,,,,,,,,"Studies on industrial districts suggest that their innovative performance is strictly linked to their ability to absorb external knowledge. Yet, the existing literature provides few insights into the functioning of this process. This paper, focusing on leader firms located in a successful Italian furniture district, investigates whether they feed the district with knowledge absorbed from external sources, thereby behaving as 'gatekeepers of knowledge'. Findings show that leader firms are well connected with knowledge sources; yet, linkages with districts firms are far more limited as are informal exchanges that, when they do occur, are mostly restricted to generic information.",,,,,"Morrison, Andrea/0000-0002-1878-6780",,,,,,,,,,,,0034-3404,,,,,,2008,42,6,,,,,817,835,,10.1080/00343400701654178,,,,,,,WOS:000257336500004,,,,,
B,"Jackson, MO",,,,"Jackson, MO",,,Social and Economic Networks,SOCIAL AND ECONOMIC NETWORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-691-13440-6,,,,2008,,,,,,,1,504,,,,,,,,,WOS:000288018200016,,,,,
J,"Ioannides, YM; Soetevent, AR",,,,"Ioannides, Yannis M.; Soetevent, Adriaan R.",,,Social networking and individual outcomes beyond the mean field case,JOURNAL OF ECONOMIC BEHAVIOR & ORGANIZATION,,,,,"Workshop on Networks, Aggregation and Markets","JUN 20-21, 2005","Marseilles, FRANCE",,,,,"We study individually optimized continuous outcomes in a dynamic environment in the presence of social interactions, and where the interaction topology may be either exogenous and time varying, or endogenous. The model accommodates more general social effects than those of the mean-field type. We address endogenous networking by assuming that each individual chooses the weights she attaches to the characteristics and the decisions of other agents. This amounts to choosing the elements of a row of a weighted adjacency matrix. Endogenous social networking thus involves simultaneity between decisions and patterns of directed social interactions. (c) 2007 Elsevier B.V. All rights reserved.",,,,"Ioannides, Yannis M/A-1026-2010","Ioannides, Yannis M/0000-0001-9282-643X",,,,,,,,,,,,0167-2681,,,,,NOV-DEC,2007,64,4-Mar,,,,,369,390,,10.1016/j.jebo.2006.06.017,,,,,,,WOS:000251181200007,,,,,
J,"Calvo-Armengol, A; Verdier, T; Zenou, Y",,,,"Calvo-Armengol, Antoni; Verdier, Thieny; Zenou, Yves",,,Strong and weak ties in employment and crime,JOURNAL OF PUBLIC ECONOMICS,,,,,,,,,,,,"This paper analyzes the interplay between social structure and information exchange in two competing activities, crime and labor. We consider a dynamic model in which individuals belong to mutually exclusive two-person groups, referred to as dyads. There are multiple equilibria. If jobs are badly paid and/or crime is profitable, unemployment benefits have to be low enough to prevent workers for staying too long in the unemployment status because they are vulnerable to crime activities. If, instead, jobs are well paid and/or crime is not profitable, unemployment benefits have to be high enough to induce workers to stay unemployed rather to commit crime because they are less vulnerable to crime activities. Also, in segregated neighborhoods characterized by high interactions between peers, a policy only based on punishment and arrest will not be efficient in reducing crime. It has to be accompanied by other types of policies that take into account social interactions. (c) 2006 Elsevier B.V. All tights reserved.",,,,,"Zenou, Yves/0000-0001-6516-0812",,,,,,,,,,,,0047-2727,,,,,FEB,2007,91,2-Jan,,,,,203,233,,10.1016/j.jpubeco.2006.05.011,,,,,,,WOS:000244161300010,,,,,
J,"Hauser, C; Tappeiner, G; Walde, J",,,,"Hauser, Christoph; Tappeiner, Gottfried; Walde, Janette",,,The learning region: The impact of social capital and weak ties on innovation,REGIONAL STUDIES,,,,,,,,,,,,"The learning region: the impact of social capital and weak ties on innovation, Regional Studies 41, 75-88. Theories that emphasize the role of proximity and tacit knowledge in innovation processes highlight the importance of social interaction and networking for the diffusion of knowledge. A concept that captures the impact of human relations on economic activity is social capital. Using factorial analysis with data from the European Values Study (EVS), the multidimensionality of social capital is demonstrated empirically. The obtained independent dimensions serve as inputs in a knowledge production function estimated for a sample of European regions. One of the major results is that the impact of social capital on regional innovation processes is significant and comparable with the importance of human capital. However, not all dimensions of social capital exhibit the same explanatory power. The dimension 'Associational Activity' represents the strongest driving force for patenting activity. Hence, empirical evidence for the significance of weak ties in innovative processes is given.",,,,"Tappeiner, Gottfried/D-3470-2016","Tappeiner, Gottfried/0000-0002-6749-2834",,,,,,,,,,,,0034-3404,,,,,FEB,2007,41,1,,,,,75,88,,10.1080/00343400600928368,,,,,,,WOS:000245037300006,,,,,
B,"Fornahl, D",,,,"Fornahl, D",,,Changes in Regional Firm Founding Activities,CHANGES IN REGIONAL FIRM FOUNDING ACTIVITIES: A THEORETICAL EXPLANATION AND EMPIRICAL EVIDENCE,Routledge Studies in Global Competition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-203-94678-7,,,,2007,33,,,,,,1,271,,,,,,,,,WOS:000278895200008,,,,,
B,"Fornahl, D","Fornahl, D",,,"Fornahl, Dirk","Fornahl, D",,Changes in Regional Firm Founding Activities A theoretical explanation and empirical evidence Introduction,CHANGES IN REGIONAL FIRM FOUNDING ACTIVITIES: A THEORETICAL EXPLANATION AND EMPIRICAL EVIDENCE,Routledge Studies in Global Competition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-203-94678-7,,,,2007,33,,,,,,1,+,,,,,,,,,WOS:000278895200001,,,,,
B,"Goyal, S",,,,"Goyal, S",,,Connections: An Introduction to the Economics of Networks,CONNECTIONS: AN INTRODUCTION TO THE ECONOMICS OF NETWORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-691-12650-0,,,,2007,,,,,,,1,289,,,,,,,,,WOS:000287441900011,,,,,
S,"Yang, HB; Dess, GG",,"Lumpkin, GT; Katz, JA",,"Yang, Haibin; Dess, Gregory G.",,,WHERE DO ENTREPRENEURIAL ORIENTATIONS COME FROM? AN INVESTIGATION ON THEIR SOCIAL ORIGIN,ENTREPRENEURIAL STRATEGIC PROCESSES,Advances in Entrepreneurship Firm Emergence and Growth,,,,,,,,,,,"This paper explores the origin of entrepreneurial orientations (EO) from an organizational embeddedness perspective. It examines the impacts of firms' network embeddedness such as structural, positional and relational on three dimensions of EO, namely, risk-taking, proactiveness and innovativeness. After a brief review of the EO construct and social network theory, we derive a set of testable propositions that relate embeddedness properties such as centrality, structural holes, direct/indirect ties, and network density, to the magnitude of three key EO dimensions. We argue that each dimension may vary independently with each other and has its own formation mechanism, which entails rich implications for entrepreneurial network research.",,,,,"Yang, Haibin/0000-0002-7557-9569",,,,,,,,,,,,1074-7540,,978-0-7623-1429-4,,,,2007,10,,,,,,223,247,,10.1016/S1074-7540(07)10009-X,,,,,,,WOS:000270964400009,,,,,
B,"Qin, LH; Yin, J",,"Jie, XW",,Qin Ling-hua; Yin Jin,,,Modeling and evolution of cooperation knowledge network within an alliance,ENTREPRENEURIAL STRATEGY INNOVATION AND SUSTAINABLE DEVELOPMENT,,,,,International Conference on Strategic Management,"APR 19-20, 2007","Sichuan Univ, Chengdu, PEOPLES R CHINA","Natl Nat Sci Fdn China, Sichuan Univ, Univ St Thomas, Univ Minnesota, Sichuan Univ, Business Sch, Univ St Thomas, Coll Business, Univ Minnesota, Humphrey Inst Public Affairs, Sichuan Univ Strategy & Dev Res Ctr, Sichuan Small & Medium Enterprise Bur",Sichuan Univ,,,"How to learn and create knowledge efficiently through an alliance,is a major concern for state-owned enterprises during economic transformation period of China. This paper provides a cooperation knowledge network model between alliance partners. By studying;structure graph and statistical characteristics of the model, the paper proposes that the nodes which play the role of weak ties and the hub nodes are key factors to the evolution and control of the network.",,,,,,,,,,,,,,,,,,,978-7-5614-3663-9,,,,2007,,,,,,,249,252,,,,,,,,,WOS:000246274400037,,,,,
B,"Li, PP",,"Yeung, HWC",,"Li, Peter Ping",,,Guanxi as the Chinese norm for personalized social capital: toward an integrated duality framework of informal exchange,HANDBOOK OF RESEARCH ON ASIAN BUSINESS,Elgar Original Reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-84376-960-6,,,,2007,,,,,,,62,83,,,,,,,,,WOS:000301644900004,,,,,
S,"Toivonen, R; Kumpula, JA; Saramaki, J; Onnela, JP; Kertesz, J",,"Kertesz, J; Bornholdt, S; Mantegna, RN",,"Toivonen, Riitta; Kumpula, Jussi A.; Saramaki, Jari; Onnela, Jukka-Pekka; Kertesz, Jinos",,,The role of edge weights in social networks: modelling structure and dynamics,NOISE AND STOCHASTICS IN COMPLEX SYSTEMS AND FINANCE,Proceedings of SPIE,,,,Conference on Noise and Stochastics in Complex Systems and Finance,"MAY 21-24, 2007","Florence, ITALY",SPIE,,,,"The structure of social networks can influence various dynamic processes of human interaction and communication, such as opinion formation and spreading of information or infectious diseases. To facilitate simulation studies of such processes, we have developed a weighted network model to mimic the structure of real social networks, in particular taking into account the recent observations on weight-topology correlations.' The model iterates on a fixed size network, reaching a steady state through processes of weighted local searches, global random attachment, and random deletion of nodes, and it has essentially two parameters which can be used to tune network properties. The generated networks display community structure, with strong internal links and weak links connecting the communities. 2 Similarly to empirical observations, strong ties correlate with overlapping neighborhoods, and under edge removal, the network becomes fragmented faster when weak ties are removed first.(1) As an example of the effects that such structural properties have on dynamic processes, we present preliminary results from studies of social dynamics describing the competition of two non-excluding opinions in a society. Our results show that the weighted community structure slows down the dynamics as compared to randomized reference networks.",,,,"Saramaki, Jari/E-5226-2011; Kertesz, Janos/B-3411-2012",,,,,,,,,,,,,0277-786X,,978-0-8194-6738-6,,,,2007,6601,,,,,,,,,10.1117/12.725557,,,,,,,WOS:000250322700007,,,,,
J,"Ruzzier, M; Antoncic, B",,,,"Ruzzier, Mitja; Antoncic, Bostjan",,,Social capital and SME internationalization: An empirical examination,TRANSFORMATIONS IN BUSINESS & ECONOMICS,,,,,,,,,,,,"This study uses a structural equation modeling technique to predict the degree of internationalization of small and medium-sized enterprises (SMEs) based on the entrepreneur's network structure as one of the most important features of social capital. Two dimensions of the entrepreneur's network structure are developed and examined strong and weak ties. The findings indicate that both strong and weak ties tend to have a positive influence on the internationalization of SMEs. While strong ties turn out to be positively and significantly related to internationalization, no empirical evidence was found to support the positive impact of entrepreneurs weak ties on internationalization for the whole sample of companies in the model. Some ties matter more than others; these findings challenge the empirical literature which usually groups different structures of networks together.",,,,,"Antoncic, Bostjan/0000-0003-1030-6567",,,,,,,,,,,,1648-4460,,,,,,2007,6,1,,,,,122,138,,,,,,,,,WOS:000248355700008,,,,,
J,"Fukugawa, N",,,,"Fukugawa, Nobuya",,,Determining factors in innovation of small firm networks: A case of cross industry groups in Japan,SMALL BUSINESS ECONOMICS,,,,,,,,,,,,"We examine the relationship between network characteristics and innovation under different phases of innovation. Based on micro data of cross industry groups, small firm networks for knowledge sharing and R&D cooperation, we show that close-knit networks, represented as dense communication and a high level of commitment among members, are correlated with initiating joint product development. Furthermore, the results show that establishing contact with external sources of knowledge such as public research institutes is important to achieve technical success in innovation. Lastly, engaging in cooperative activities in sales is correlated with commercial success in innovation.",,,,,"Fukugawa, Nobuya/0000-0001-9874-7417",,,,,,,,,,,,0921-898X,,,,,OCT,2006,27,3-Feb,,,,,181,193,,10.1007/s11187-006-0010-2,,,,,,,WOS:000241797900006,,,,,
